Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-24 06:25:33	387	751	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		2.12927	91.2094	4.31563	0	2026.81	0.0618152	12734.8	1	0.0088623	13.6923	29.7214	0	0	
2017-05-24 06:25:14	380	752	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		2.95539	92.3445	5.67175	0	1919.12	0.112822	12058.2	1	0.0088623	13.6568	30.1112	0	0	
2017-05-24 06:25:03	376	753	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		0.766409	64.3553	1.75572	0	2290.84	15.2954	14393.8	1	0.0088623	13.7809	30.2411	0	0	
2017-05-24 06:25:06	377	754	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		0.772378	75.4888	1.59427	0	2064.1	32.3385	12969.1	1	0.0088623	13.5682	30.2411	0	0	
2017-05-24 06:25:28	385	755	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		2.04633	90.9491	4.18477	0	2045.01	0.229542	12849.2	1	0.0088623	13.6923	29.8513	0	0	
2017-05-24 06:25:22	383	756	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		0.433981	63.6515	1.74239	0	4014.88	16.4829	25226.3	1	0.0088623	13.6923	29.9813	0	0	
2017-05-24 06:25:35	388	757	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		0.683693	80.0189	1.58826	0	2323.06	24.1527	14596.2	1	0.0088623	13.6923	29.7214	0	0	
2017-05-24 06:25:30	386	759	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		1.8861	89.8727	4.42651	0	2346.92	0.247437	14746.1	1	0.0088623	13.6745	29.7214	0	0	
2017-05-24 06:25:11	379	760	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		2.75756	91.9344	5.21089	0	1889.67	1.02111	11873.2	1	0.0088623	13.6745	30.1112	0	0	
2017-05-24 06:25:40	390	761	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		0.766259	82.2538	1.76412	0	2302.24	7.12208	14465.4	1	0.0088623	13.8163	29.5914	0	0	
2017-05-24 06:25:25	384	762	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.562927	73.7606	1.33567	0	2372.72	5.05123	14908.3	1	0.0088623	13.6745	29.9813	0	0	
2017-05-24 06:25:08	378	764	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		0.607652	70.9418	1.34648	0	2215.88	0.561055	13922.8	1	0.0088623	13.6657	30.2411	0	0	
2017-05-24 06:25:16	381	765	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		2.97301	92.4111	6.12374	0	2059.78	0.444443	12942	1	0.0088623	13.6923	30.1112	0	0	
