Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-24 08:25:29	477	931	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		1.62347	85.2177	3.88409	0	2392.46	0.00949571	15032.3	1	0.0088623	13.6657	29.8513	0	0	
2017-05-24 08:25:12	470	932	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		2.2808	91.3018	5.41244	0	2373.05	0.219448	14910.3	1	0.0088623	13.6036	30.2411	0	0	
2017-05-24 08:25:05	467	934	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		0.465552	70.499	1.20115	0	2580.06	15.7903	16211	1	0.0088623	13.5859	30.2411	0	0	
2017-05-24 08:25:24	475	935	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		1.5407	85.1219	3.71371	0	2410.41	0.706434	15145.1	1	0.0088623	13.7897	29.9813	0	0	
2017-05-24 08:25:20	473	936	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		0.465823	72.7525	3.05554	0	6559.44	22.8616	41214.2	1	0.0088623	13.6657	29.9813	0	0	
2017-05-24 08:25:32	478	937	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		0.574412	80.8137	1.58476	0	2758.93	11.6901	17334.9	1	0.0088623	13.6745	29.8513	0	0	
2017-05-24 08:25:17	472	938	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		0.720827	83.1988	0.924023	0	1281.89	18.3228	8054.38	1	0.0088623	13.6391	30.1112	0	0	
2017-05-24 08:25:26	476	939	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		1.43194	84.5461	4.103	0	2865.34	0.284108	18003.4	1	0.0088623	13.6036	29.9813	0	0	
2017-05-24 08:25:10	469	940	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		2.11813	90.9786	4.96523	0	2344.16	0.282356	14728.8	1	0.0088623	13.7277	30.2411	0	0	
2017-05-24 08:25:36	480	941	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		0.535926	77.8753	1.47617	0	2754.44	0.764363	17306.6	1	0.0088623	13.8163	29.7214	0	0	
2017-05-24 08:25:14	471	945	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		2.30064	91.6968	5.81332	0	2526.83	0.242853	15876.5	1	0.0088623	13.6036	30.1112	0	0	
