Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-26 23:05:32	57	91	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		6.06549	94.2784	4.37178	0	720.763	0.24639	4528.69	1	0.0088623	13.6568	29.4615	0	0	
2017-05-26 23:05:14	50	92	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.96798	94.2669	5.78735	0	580.594	0.232813	3647.98	1	0.0088623	13.6036	29.7214	0	0	
2017-05-26 23:05:06	47	94	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		0.437935	60.7713	0.610492	0	1394.02	16.065	8758.91	1	0.0088623	13.6745	29.7214	0	0	
2017-05-26 23:05:27	55	95	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.25725	95.175	3.86987	0	736.102	0.063521	4625.07	1	0.0088623	13.6036	29.5914	0	0	
2017-05-26 23:05:19	52	98	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		0.479248	47.5933	0.291281	0	607.787	16.8018	3818.84	1	0.0088623	13.6657	29.7214	0	0	
2017-05-26 23:05:30	56	99	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.53097	93.5074	4.63241	0	837.539	0.385873	5262.41	1	0.0088623	13.6036	29.4615	0	0	
2017-05-26 23:05:11	49	100	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.95305	94.9374	5.80584	0	583.323	3.91554	3665.13	1	0.0088623	13.7011	29.7214	0	0	
2017-05-26 23:05:25	54	102	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.510534	72.5512	2.01595	0	3948.71	16.576	24810.5	1	0.0088623	13.7632	29.4615	0	0	
2017-05-26 23:05:16	51	105	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.97646	94.3931	5.91346	0	592.742	0.17347	3724.31	1	0.0088623	13.5948	29.7214	0	0	
