Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-22 23:45:33	87	151	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		5.41591	95.8831	5.34309	0	986.555	0.133266	6198.71	1	0.0088623	13.6923	29.7214	0	0	
2017-05-22 23:45:03	76	153	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		9.98488	76.3803	9.19754	0	921.147	0.152252	5787.74	1	0.0088623	13.7632	29.9813	0	0	
2017-05-22 23:45:06	77	154	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		9.98142	79.9362	8.49642	0	851.223	0.276782	5348.39	1	0.0088623	13.5327	30.1112	0	0	
2017-05-22 23:45:28	85	155	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		4.95035	95.6163	4.99155	0	1008.32	0.178005	6335.48	1	0.0088623	13.6568	29.7214	0	0	
2017-05-22 23:45:23	83	156	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		9.98392	77.6215	10.6478	0	1066.49	0.70807	6700.97	1	0.0088623	13.6036	29.8513	0	0	
2017-05-22 23:45:36	88	157	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		9.98117	87.1821	11.4967	0	1151.84	0.162889	7237.23	1	0.0088623	13.6568	29.5914	0	0	
2017-05-22 23:45:20	82	158	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		9.98432	83.1226	8.7778	0	879.158	0.0976517	5523.91	1	0.0088623	13.8429	29.9813	0	0	
2017-05-22 23:45:31	86	159	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.35132	95.707	6.28778	0	1175	0.539671	7382.71	1	0.0088623	13.6568	29.7214	0	0	
2017-05-22 23:45:41	90	161	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		9.98205	82.1316	10.5731	0	1059.21	0.197352	6655.23	1	0.0088623	13.6391	29.4615	0	0	
2017-05-22 23:45:25	84	162	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		9.98127	86.7586	9.67177	0	968.992	0.227913	6088.36	1	0.0088623	13.6923	29.8513	0	0	
2017-05-22 23:45:38	89	163	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		9.98234	89.3459	10.9897	0	1100.92	0.251144	6917.27	1	0.0088623	13.6923	29.5914	0	0	
2017-05-22 23:45:09	78	164	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		9.98775	71.8282	9.06588	0	907.7	0.220454	5703.25	1	0.0088623	13.6745	30.1112	0	0	
