Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-24 06:45:33	402	781	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		2.05533	90.8273	4.28393	0	2084.3	0.0332467	13096	1	0.0088623	13.6568	29.7214	0	0	
2017-05-24 06:45:14	395	782	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		2.83216	92.0188	5.63791	0	1990.67	0.109122	12507.8	1	0.0088623	13.6568	30.2411	0	0	
2017-05-24 06:45:28	400	785	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		1.97549	90.7182	4.08832	0	2069.52	0.112728	13003.2	1	0.0088623	13.6036	29.8513	0	0	
2017-05-24 06:45:36	403	787	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		0.731651	82.9112	1.74877	0	2390.17	24.2308	15017.9	1	0.0088623	13.6745	29.7214	0	0	
2017-05-24 06:45:31	401	789	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		1.73639	85.3636	4.18549	0	2410.45	0.127741	15145.3	1	0.0088623	13.6745	29.7214	0	0	
2017-05-24 06:45:12	394	790	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		2.64266	91.8418	5.16861	0	1955.84	0.194911	12288.9	1	0.0088623	13.5948	30.2411	0	0	
2017-05-24 06:45:41	405	791	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		0.771145	83.6383	1.83853	0	2384.16	7.87053	14980.1	1	0.0088623	13.7454	29.7214	0	0	
2017-05-24 06:45:26	399	792	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.54666	74.4436	1.2992	0	2376.61	6.12369	14932.7	1	0.0088623	13.8163	29.9813	0	0	
2017-05-24 06:45:09	393	794	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		0.579103	69.8061	1.3519	0	2334.47	0.380851	14667.9	1	0.0088623	13.7454	30.2411	0	0	
2017-05-24 06:45:17	396	795	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		2.84859	92.2329	6.04078	0	2120.62	0.0901894	13324.2	1	0.0088623	13.6745	30.1112	0	0	
