Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-23 03:25:34	252	481	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		5.31416	95.6738	5.29322	0	996.06	0.218999	6258.43	1	0.0088623	13.6745	29.7214	0	0	
2017-05-23 03:25:15	245	482	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.20441	94.8504	7.1146	0	772.956	0.120516	4856.62	1	0.0088623	13.8429	30.1112	0	0	
2017-05-23 03:25:04	241	483	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		9.98717	79.7671	9.31853	0	933.051	0.164242	5862.53	1	0.0088623	13.772	30.2411	0	0	
2017-05-23 03:25:06	242	484	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		9.98228	84.2108	8.59969	0	861.495	0.347397	5412.93	1	0.0088623	13.4973	30.2411	0	0	
2017-05-23 03:25:29	250	485	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		4.82473	95.1577	4.94937	0	1025.83	0.0157075	6445.5	1	0.0088623	13.8518	29.8513	0	0	
2017-05-23 03:25:23	248	486	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		9.98371	81.6027	10.8786	0	1089.64	0.58746	6846.41	1	0.0088623	13.6745	29.8513	0	0	
2017-05-23 03:25:37	253	487	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		9.97932	89.8381	11.6422	0	1166.64	0.138808	7330.2	1	0.0088623	13.6479	29.7214	0	0	
2017-05-23 03:25:21	247	488	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		9.95982	87.3846	8.85158	0	888.729	0.397552	5584.05	1	0.0088623	13.8341	29.9813	0	0	
2017-05-23 03:25:31	251	489	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.22033	95.3608	6.21035	0	1189.65	0.526545	7474.78	1	0.0088623	13.6036	29.7214	0	0	
2017-05-23 03:25:42	255	491	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		9.98309	84.8147	10.7189	0	1073.71	0.217847	6746.29	1	0.0088623	13.8695	29.5914	0	0	
2017-05-23 03:25:09	243	494	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		9.98284	74.9857	9.21945	0	923.53	0.232572	5802.71	1	0.0088623	13.6568	30.1112	0	0	
