Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-24 18:45:33	942	1861	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		1.23402	83.1794	3.62307	0	2935.98	0.236884	18447.3	1	0.0088623	13.6479	29.5914	0	0	
2017-05-24 18:45:14	935	1862	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		1.64219	85.1026	4.86457	0	2962.24	0.132456	18612.3	1	0.0088623	13.6036	29.8513	0	0	
2017-05-24 18:45:04	931	1863	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		0.698938	83.244	2.44006	0	3491.1	8.02648	21935.2	1	0.0088623	13.7366	30.1112	0	0	
2017-05-24 18:45:06	932	1864	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		0.654813	81.1343	2.06929	0	3160.13	0.367325	19855.7	1	0.0088623	13.5327	29.9813	0	0	
2017-05-24 18:45:28	940	1865	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		1.10526	82.2731	3.32865	0	3011.66	0.0654247	18922.8	1	0.0088623	13.6391	29.7214	0	0	
2017-05-24 18:45:22	938	1866	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		0.60457	80.0185	6.01761	0	9953.53	0.54674	62539.9	1	0.0088623	13.6479	29.8513	0	0	
2017-05-24 18:45:36	943	1867	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		0.484164	74.2785	1.7066	0	3524.83	0.442351	22147.1	1	0.0088623	13.6391	29.5914	0	0	
2017-05-24 18:45:20	937	1868	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		0.636607	77.6273	0.786228	0	1235.03	0.560303	7759.91	1	0.0088623	13.6036	29.5914	0	0	
2017-05-24 18:45:30	941	1869	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		1.05129	81.2638	3.82732	0	3640.61	0.423578	22874.6	1	0.0088623	13.6568	29.5914	0	0	
2017-05-24 18:45:12	934	1870	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		1.51057	84.5583	4.4208	0	2926.58	0.0360748	18388.3	1	0.0088623	13.6036	29.9813	0	0	
2017-05-24 18:45:25	939	1872	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.501543	72.627	1.57759	0	3145.47	0.373799	19763.6	1	0.0088623	13.6568	29.7214	0	0	
2017-05-24 18:45:09	933	1874	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		0.536617	71.9344	1.75486	0	3270.23	0.621897	20547.5	1	0.0088623	13.6036	29.9813	0	0	
2017-05-24 18:45:17	936	1875	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		1.68687	85.6245	5.14237	0	3048.47	0.101755	19154.1	1	0.0088623	13.6391	29.8513	0	0	
