Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-27 20:25:30	1017	2011	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		5.99268	94.7222	4.25767	0	710.478	0.153715	4464.07	1	0.0088623	13.6391	29.5914	0	0	
2017-05-27 20:25:13	1010	2012	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.97084	93.8893	5.72957	0	574.633	0.218209	3610.52	1	0.0088623	13.5505	29.9813	0	0	
2017-05-27 20:25:03	1006	2013	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		0.45327	50.4147	0.323645	0	714.024	24.3346	4486.34	1	0.0088623	13.7454	29.9813	0	0	
2017-05-27 20:25:25	1015	2015	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		5.07737	94.7846	3.67661	0	724.117	0.11706	4549.76	1	0.0088623	13.7188	29.7214	0	0	
2017-05-27 20:25:28	1016	2019	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.42837	93.7485	4.47146	0	823.72	0.415138	5175.59	1	0.0088623	13.5505	29.5914	0	0	
2017-05-27 20:25:10	1009	2020	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.93975	94.875	5.54536	0	557.897	0.753408	3505.37	1	0.0088623	13.7366	29.9813	0	0	
2017-05-27 20:25:36	1019	2023	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		0.458005	44.4387	1.64856	0	3599.44	52.851	22615.9	1	0.0088623	13.6391	29.4615	0	0	
2017-05-27 20:25:15	1011	2025	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.96821	94.3254	5.82797	0	584.656	0.190289	3673.5	1	0.0088623	13.5771	29.7214	0	0	
