Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-24 04:05:34	282	541	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		2.54444	91.8457	4.49134	0	1765.15	0.0794073	11090.8	1	0.0088623	13.6745	29.7214	0	0	
2017-05-24 04:05:15	275	542	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		3.78104	93.2668	5.84555	0	1546.02	0.284217	9713.91	1	0.0088623	13.6568	30.1112	0	0	
2017-05-24 04:05:28	280	545	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		2.43337	91.797	4.33602	0	1781.9	0.423839	11196	1	0.0088623	13.6923	29.7214	0	0	
2017-05-24 04:05:23	278	546	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		0.50204	55.2435	1.33575	0	2660.65	19.5905	16717.4	1	0.0088623	13.8695	29.7214	0	0	
2017-05-24 04:05:31	281	549	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		2.26046	91.0538	4.59278	0	2031.79	0.385974	12766.1	1	0.0088623	13.6745	29.7214	0	0	
2017-05-24 04:05:12	274	550	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		3.51258	92.7724	5.40022	0	1537.4	0.269375	9659.74	1	0.0088623	13.6036	30.1112	0	0	
2017-05-24 04:05:26	279	552	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		0.641599	67.0281	1.3151	0	2049.73	16.0301	12878.8	1	0.0088623	13.6657	29.7214	0	0	
2017-05-24 04:05:40	284	553	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		0.735921	76.7376	1.45365	0	1975.29	14.9591	12411.1	1	0.0088623	13.8163	29.4615	0	0	
2017-05-24 04:05:09	273	554	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		1.07364	74.4796	2.03918	0	1899.32	5.30697	11933.7	1	0.0088623	13.6036	30.1112	0	0	
2017-05-24 04:05:17	276	555	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		3.79342	93.2953	6.48447	0	1709.4	0.559812	10740.5	1	0.0088623	13.6923	29.9813	0	0	
