Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-23 04:05:35	282	541	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		5.30266	95.5075	5.28899	0	997.424	0.214815	6267	1	0.0088623	13.6745	29.5914	0	0	
2017-05-23 04:05:15	275	542	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.15748	94.8729	7.08428	0	773.606	0.0813845	4860.71	1	0.0088623	13.6568	29.9813	0	0	
2017-05-23 04:05:04	271	543	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		9.9872	80.381	9.34774	0	935.972	0.125937	5880.89	1	0.0088623	13.7986	30.1112	0	0	
2017-05-23 04:05:06	272	544	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		9.97347	84.949	8.61197	0	863.488	0.239245	5425.45	1	0.0088623	13.5327	29.9813	0	0	
2017-05-23 04:05:29	280	545	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		4.81273	95.2392	4.91704	0	1021.67	0.152342	6419.36	1	0.0088623	13.7632	29.7214	0	0	
2017-05-23 04:05:24	278	546	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		9.9827	82.5325	10.9467	0	1096.57	0.545974	6889.93	1	0.0088623	13.71	29.7214	0	0	
2017-05-23 04:05:38	283	547	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		9.97004	90.1063	11.6494	0	1168.44	0.16285	7341.53	1	0.0088623	13.7011	29.4615	0	0	
2017-05-23 04:05:21	277	548	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		9.91909	87.9448	8.80828	0	888.013	1.14292	5579.55	1	0.0088623	13.7011	29.8513	0	0	
2017-05-23 04:05:32	281	549	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.19635	95.2063	6.36295	0	1224.5	0.185688	7693.78	1	0.0088623	13.6923	29.5914	0	0	
2017-05-23 04:05:44	285	551	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		9.98051	85.2084	10.7316	0	1075.25	0.342292	6756.01	1	0.0088623	13.8784	29.4615	0	0	
2017-05-23 04:05:09	273	554	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		9.98417	75.7242	9.24749	0	926.215	0.218561	5819.58	1	0.0088623	13.6923	29.9813	0	0	
2017-05-23 04:05:18	276	555	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.4183	94.3207	7.88438	0	837.134	0.116486	5259.87	1	0.0088623	13.6745	29.7214	0	0	
