Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-24 18:25:30	927	1831	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		1.16496	82.6427	3.56387	0	3059.23	0.180188	19221.7	1	0.0088623	13.6657	29.5914	0	0	
2017-05-24 18:25:13	920	1832	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		1.54056	84.7472	4.78949	0	3108.93	0.1872	19534	1	0.0088623	13.6036	29.8513	0	0	
2017-05-24 18:25:04	916	1833	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		0.638667	81.2904	2.33444	0	3655.18	0.08531	22966.2	1	0.0088623	13.7632	29.8513	0	0	
2017-05-24 18:25:07	917	1834	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		0.583102	77.8192	1.92066	0	3293.87	0.124022	20696	1	0.0088623	13.5327	29.9813	0	0	
2017-05-24 18:25:25	925	1835	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		1.03508	81.5055	3.24743	0	3137.37	0.134058	19712.7	1	0.0088623	13.8163	29.5914	0	0	
2017-05-24 18:25:21	923	1836	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		0.586815	80.1865	6.31541	0	10762.2	0.359403	67620.7	1	0.0088623	13.6657	29.7214	0	0	
2017-05-24 18:25:18	922	1838	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		0.565512	75.814	0.688933	0	1218.25	0.0885345	7654.46	1	0.0088623	13.6391	29.7214	0	0	
2017-05-24 18:25:28	926	1839	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		0.991391	80.9143	3.94667	0	3980.95	0.264379	25013	1	0.0088623	13.5948	29.5914	0	0	
2017-05-24 18:25:11	919	1840	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		1.4165	84.1348	4.34352	0	3066.37	0.111257	19266.6	1	0.0088623	13.6745	29.7214	0	0	
2017-05-24 18:25:16	921	1845	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		1.58196	85.261	5.08563	0	3214.75	0.12921	20198.9	1	0.0088623	13.6391	29.7214	0	0	
