Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-05-23 00:25:34	117	211	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		5.38632	95.8565	5.32962	0	989.473	0.14096	6217.04	1	0.0088623	13.71	29.7214	0	0	
2017-05-23 00:25:03	106	213	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		9.98494	77.0087	9.22391	0	923.782	0.169862	5804.29	1	0.0088623	13.7986	30.2411	0	0	
2017-05-23 00:25:06	107	214	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		9.98491	80.7903	8.51472	0	852.759	0.306	5358.04	1	0.0088623	13.5682	30.2411	0	0	
2017-05-23 00:25:28	115	215	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		4.9111	95.1751	4.99596	0	1017.28	0.108971	6391.76	1	0.0088623	13.6923	29.7214	0	0	
2017-05-23 00:25:23	113	216	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		9.9839	78.3633	10.7554	0	1077.27	0.643683	6768.69	1	0.0088623	13.6568	29.9813	0	0	
2017-05-23 00:25:37	118	217	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		9.97986	87.7272	11.5365	0	1155.98	0.161806	7263.21	1	0.0088623	13.6923	29.7214	0	0	
2017-05-23 00:25:20	112	218	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		9.98383	83.9277	8.8004	0	881.465	0.0230409	5538.41	1	0.0088623	13.6036	29.9813	0	0	
2017-05-23 00:25:31	116	219	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		5.30697	95.5221	6.13652	0	1156.31	1.7477	7265.33	1	0.0088623	13.71	29.7214	0	0	
2017-05-23 00:25:42	120	221	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		9.9839	82.7485	10.6059	0	1062.3	0.200351	6674.64	1	0.0088623	13.6568	29.5914	0	0	
2017-05-23 00:25:26	114	222	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		9.98468	87.4336	9.72386	0	973.877	0.237876	6119.05	1	0.0088623	13.71	29.8513	0	0	
2017-05-23 00:25:39	119	223	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		9.98151	89.9174	11.0358	0	1105.62	0.283869	6946.81	1	0.0088623	13.71	29.5914	0	0	
2017-05-23 00:25:09	108	224	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		9.9907	72.3222	9.10308	0	911.156	0.161685	5724.96	1	0.0088623	13.6036	30.2411	0	0	
