Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-07-02 20:25:41	1017	2011	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		49.9849	476.94	195.785	0	3916.89	1.0535	24610.6	2	0.0088623	13.5682	29.0716	0	0	
2017-07-02 20:25:03	1006	2013	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		0.88786	369.42	18.0794	0	20362.8	0.185853	127944	2	0.0088623	13.7632	29.8513	0	0	
2017-07-02 20:25:07	1007	2014	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0663	126.072	0.756279	0	15.1056	35.1252	94.911	2	0.0088623	13.5327	29.7214	0	0	
2017-07-02 20:25:34	1015	2015	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		50.079	58.4842	17.8501	0	356.44	3.26005	2239.58	2	0.0088623	13.7809	29.4615	0	0	
2017-07-02 20:25:28	1013	2016	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		40.1594	506.103	446.072	0	11107.5	3.06691	69790.7	2	0.0088623	13.4796	29.5914	0	0	
2017-07-02 20:25:51	1020	2021	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		3.08292	467.82	2.45901	0	797.624	0.225946	5011.62	2	0.0088623	13.6036	29.2016	0	0	
2017-07-02 20:25:31	1014	2022	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		44.2859	465.449	2.18318	0	49.2974	0.26926	309.745	2	0.0088623	13.1782	29.5914	0	0	
2017-07-02 20:25:47	1019	2023	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		5.12177	496.609	0.447585	0	87.3887	0.252489	549.079	2	0.0088623	13.7454	29.0716	0	0	
2017-07-02 20:25:10	1008	2024	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		32.1914	545.718	178.892	0	5557.13	2.11069	34916.5	2	0.0088623	13.5327	29.9813	0	0	
2017-07-02 20:25:20	1011	2025	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		35.5543	454.042	375.309	0	10555.9	3.81825	66324.9	2	0.0088623	13.4973	29.7214	0	0	
