Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-07-03 16:45:42	852	1681	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0313	369.614	136.562	0	2729.53	2.1823	17150.1	2	0.0088623	13.0719	29.3315	0	0	
2017-07-03 16:45:17	845	1682	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		49.7717	500.05	1.30448	0	26.2093	2.27004	164.678	2	0.0088623	13.5327	29.8513	0	0	
2017-07-03 16:45:06	842	1684	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0712	110.385	0.133417	0	2.66454	8.26539	16.7418	2	0.0088623	13.2137	29.8513	0	0	
2017-07-03 16:45:36	850	1685	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		50.0778	71.133	17.6758	0	352.966	0.439713	2217.75	2	0.0088623	13.7277	29.4615	0	0	
2017-07-03 16:45:28	848	1686	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		49.9935	440.717	382.938	0	7659.75	2.8584	48127.6	2	0.0088623	13.1251	29.5914	0	0	
2017-07-03 16:45:46	853	1687	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		43.3337	527.601	2.94724	0	68.0126	0.977895	427.336	2	0.0088623	13.32	29.2016	0	0	
2017-07-03 16:45:13	844	1690	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0037	455.324	204.984	0	4099.38	3.71779	25757.2	2	0.0088623	13.1782	29.9813	0	0	
2017-07-03 16:45:32	849	1692	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0077	409.9	2.27588	0	45.5107	0.355106	285.952	2	0.0088623	13.2137	29.5914	0	0	
2017-07-03 16:45:50	854	1693	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		9.94865	500.249	0.349219	0	35.1021	0.0861875	220.553	2	0.0088623	13.4973	29.2016	0	0	
2017-07-03 16:45:10	843	1694	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.986	504.279	185.041	0	3701.86	2.77992	23259.5	2	0.0088623	13.4264	29.9813	0	0	
2017-07-03 16:45:20	846	1695	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		49.9753	469.399	394.034	0	7884.57	4.6877	49540.2	2	0.0088623	13.3909	29.7214	0	0	
