Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-07-04 05:25:44	343	661	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0273	355.718	129.28	0	2584.2	0.522501	16237	2	0.0088623	13.3644	29.7214	0	0	
2017-07-04 05:25:18	336	662	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		49.9835	493.578	1.02474	0	20.5015	1.83489	128.815	2	0.0088623	13.0187	30.1112	0	0	
2017-07-04 05:25:07	333	664	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0761	95.8301	0.0623673	0	1.24545	16.8272	7.82539	2	0.0088623	13.4618	30.2411	0	0	
2017-07-04 05:25:37	341	665	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		50.0813	69.357	20.4207	0	407.75	0.485988	2561.97	2	0.0088623	13.7277	29.7214	0	0	
2017-07-04 05:25:29	339	666	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0134	414.631	355.179	0	7101.67	2.50481	44621.1	2	0.0088623	13.71	29.9813	0	0	
2017-07-04 05:25:48	344	667	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		49.5293	543.655	2.3596	0	47.6406	2.21002	299.335	2	0.0088623	13.3821	29.5914	0	0	
2017-07-04 05:25:14	335	670	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0095	438.179	195.907	0	3917.39	3.9579	24613.7	2	0.0088623	13.3023	30.2411	0	0	
2017-07-04 05:25:33	340	672	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0166	381.958	2.32167	0	46.4181	0.129265	291.653	2	0.0088623	13.1251	29.7214	0	0	
2017-07-04 05:25:52	345	673	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		9.00498	514.748	0.103518	0	11.4957	3.02494	72.2294	2	0.0088623	13.4441	29.4615	0	0	
2017-07-04 05:25:11	334	674	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0135	434.709	164.663	0	3292.37	2.3868	20686.5	2	0.0088623	13.1694	30.2411	0	0	
2017-07-04 05:25:22	337	675	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		47.5279	450.715	355.545	0	7480.77	10.1344	47003	2	0.0088623	13.2314	29.9813	0	0	
