Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-07-03 13:45:40	717	1411	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0174	386.394	151.955	0	3038.04	2.0561	19088.5	2	0.0088623	13.1428	29.5914	0	0	
2017-07-03 13:45:17	710	1412	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		49.6786	503.707	2.70569	0	54.4639	3.13755	342.207	2	0.0088623	13.6391	29.9813	0	0	
2017-07-03 13:45:06	707	1414	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0619	128.015	0.240931	0	4.81266	13.3756	30.2388	2	0.0088623	13.1782	30.1112	0	0	
2017-07-03 13:45:34	715	1415	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		50.0779	65.2557	4.20292	0	83.9277	3.09096	527.333	2	0.0088623	13.1782	29.5914	0	0	
2017-07-03 13:45:27	713	1416	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		49.9811	459.718	404.552	0	8094.09	3.03613	50856.7	2	0.0088623	13.9581	29.7214	0	0	
2017-07-03 13:45:44	718	1417	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		42.7731	553.107	3.17842	0	74.3089	2.34734	466.897	2	0.0088623	13.4441	29.4615	0	0	
2017-07-03 13:45:13	709	1420	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		49.9907	475.707	197.595	0	3952.63	4.05132	24835.1	2	0.0088623	12.9833	30.1112	0	0	
2017-07-03 13:45:31	714	1422	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0006	408.981	2.28574	0	45.7143	0.526836	287.232	2	0.0088623	13.7986	29.7214	0	0	
2017-07-03 13:45:47	719	1423	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		15.276	525.817	0.433985	0	28.4095	2.52497	178.502	2	0.0088623	13.1428	29.4615	0	0	
2017-07-03 13:45:10	708	1424	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.5891	538.751	199.329	0	4019.62	4.41307	25256	2	0.0088623	13.2491	29.9813	0	0	
2017-07-03 13:45:20	711	1425	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		49.9677	464.107	389.422	0	7793.47	3.35037	48967.8	2	0.0088623	13.4087	29.9813	0	0	
