Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-30 11:45:40	627	1231	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0287	360.132	3.22029	0	64.3687	0.998523	404.441	2	0.0088623	13.4973	29.7214	0	0	
2017-06-30 11:45:17	620	1232	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		49.9846	515.824	5.8414E-5	0	0.00116864	1.21189	0.00734279	2	0.0088623	13.2403	30.1112	0	0	
2017-06-30 11:45:04	616	1233	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		8.58077	512.223	1.78414	0	207.924	7.95954	1306.42	2	0.0088623	13.7809	30.2411	0	0	
2017-06-30 11:45:07	617	1234	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0735	142.821	1.32895	0	26.5401	0.90374	166.756	2	0.0088623	13.4264	30.2411	0	0	
2017-06-30 11:45:33	625	1235	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		28.3252	544.628	60.1491	0	2123.52	0.826055	13342.5	2	0.0088623	13.4441	29.7214	0	0	
2017-06-30 11:45:27	623	1236	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0488	289.904	198.614	0	3968.41	2.86008	24934.3	2	0.0088623	13.7809	29.9813	0	0	
2017-06-30 11:45:43	628	1237	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		43.6424	531.588	35.038	0	802.843	2.4562	5044.41	2	0.0088623	13.8695	29.5914	0	0	
2017-06-30 11:45:23	622	1238	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0465	292.394	1.54651	0	30.9015	6.07515	194.16	2	0.0088623	13.8429	29.9813	0	0	
2017-06-30 11:45:37	626	1239	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		25.1722	529.976	53.0365	0	2106.94	0.720085	13238.3	2	0.0088623	13.4973	29.7214	0	0	
2017-06-30 11:45:14	619	1240	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		48.6938	547.162	182.776	0	3753.58	2.91241	23584.4	2	0.0088623	13.1782	30.1112	0	0	
2017-06-30 11:45:51	630	1241	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		16.8852	599.18	4.19761	0	248.598	8.2381	1561.98	2	0.0088623	13.5682	29.4615	0	0	
2017-06-30 11:45:30	624	1242	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0459	289.107	6.26585E-5	0	0.00125202	0.412853	0.00786667	2	0.0088623	13.4353	29.7214	0	0	
2017-06-30 11:45:47	629	1243	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		17.7212	518.602	20.7276	0	1169.65	0.366184	7349.13	2	0.0088623	13.3909	29.5914	0	0	
2017-06-30 11:45:10	618	1244	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0093	446.972	150.262	0	3004.68	0.424766	18879	2	0.0088623	13.7454	30.2411	0	0	
2017-06-30 11:45:20	621	1245	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0249	390.057	309.845	0	6193.82	2.08483	38916.9	2	0.0088623	13.2846	30.1112	0	0	
