Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-30 09:25:40	522	1021	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0344	341.377	1.39155	0	27.8119	2.97839	174.747	2	0.0088623	14.029	29.4615	0	0	
2017-06-30 09:25:17	515	1022	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		49.9948	484.113	5.76415E-5	0	0.00115295	1.19445	0.0072442	2	0.0088623	13.2048	29.9813	0	0	
2017-06-30 09:25:07	512	1024	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.067	152.192	1.39018	0	27.7664	2.84003	174.461	2	0.0088623	13.4618	30.1112	0	0	
2017-06-30 09:25:34	520	1025	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		32.8522	530.881	58.2783	0	1773.96	10.0421	11146.1	2	0.0088623	13.8784	29.7214	0	0	
2017-06-30 09:25:27	518	1026	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0521	268.566	180.161	0	3599.47	1.97222	22616.1	2	0.0088623	13.4441	29.7214	0	0	
2017-06-30 09:25:43	523	1027	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.0018	481.965	36.089	0	721.755	1.79993	4534.92	2	0.0088623	13.8163	29.4615	0	0	
2017-06-30 09:25:24	517	1028	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0535	277.876	1.55979	0	31.1626	4.78377	195.8	2	0.0088623	13.7277	29.8513	0	0	
2017-06-30 09:25:14	514	1030	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		49.9745	536.578	163.885	0	3279.37	2.73124	20604.9	2	0.0088623	13.1782	29.9813	0	0	
2017-06-30 09:25:50	525	1031	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		21.4904	598.462	2.51215	0	116.896	0.353797	734.48	2	0.0088623	13.8518	29.3315	0	0	
2017-06-30 09:25:31	519	1032	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0463	274.346	6.01306E-5	0	0.0012015	1.20414	0.00754923	2	0.0088623	13.9227	29.7214	0	0	
2017-06-30 09:25:47	524	1033	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		21.045	556.863	22.1484	0	1052.43	0.0600401	6612.63	2	0.0088623	13.3023	29.4615	0	0	
2017-06-30 09:25:10	513	1034	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0216	395.646	130.62	0	2611.27	1.29831	16407.1	2	0.0088623	13.5239	29.9813	0	0	
2017-06-30 09:25:20	516	1035	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0231	376.733	269.124	0	5379.99	0.562411	33803.5	2	0.0088623	13.8518	29.8513	0	0	
