Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-07-03 12:45:42	672	1321	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.015	396.064	156.259	0	3124.23	0.997951	19630.1	2	0.0088623	13.0808	29.4615	0	0	
2017-07-03 12:45:07	662	1324	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0665	136.123	0.245465	0	4.90278	20.7739	30.8051	2	0.0088623	13.2314	30.1112	0	0	
2017-07-03 12:45:35	670	1325	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		50.0781	69.2587	18.0789	0	361.014	0.81041	2268.32	2	0.0088623	13.5327	29.5914	0	0	
2017-07-03 12:45:28	668	1326	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		49.9876	457.179	395.986	0	7921.69	4.4613	49773.5	2	0.0088623	13.4618	29.7214	0	0	
2017-07-03 12:45:45	673	1327	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		36.7569	527.767	2.76061	0	75.1047	0.166093	471.897	2	0.0088623	13.4618	29.3315	0	0	
2017-07-03 12:45:14	664	1330	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		49.9961	477.86	196.725	0	3934.81	3.89387	24723.1	2	0.0088623	13.001	29.9813	0	0	
2017-07-03 12:45:32	669	1332	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0054	416.902	2.29506	0	45.8963	0.649189	288.375	2	0.0088623	13.5239	29.7214	0	0	
2017-07-03 12:45:49	674	1333	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		9.95799	498.438	0.30609	0	30.7381	12.2899	193.133	2	0.0088623	13.3909	29.3315	0	0	
2017-07-03 12:45:11	663	1334	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.5116	538.154	190.7	0	3851.62	5.02009	24200.4	2	0.0088623	13.3555	29.9813	0	0	
2017-07-03 12:45:21	666	1335	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		44.9119	440.327	355.921	0	7924.87	8.25093	49793.5	2	0.0088623	13.32	29.8513	0	0	
