Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-07-02 05:45:44	357	691	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		7.86097	444.032	135.489	0	17235.6	0.174754	108295	2	0.0088623	13.6391	29.4615	0	0	
2017-07-02 05:45:19	350	692	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.52161	459.896	2.76251	0	290.13	1.93656	1822.94	2	0.0088623	13.5859	29.9813	0	0	
2017-07-02 05:45:04	346	693	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		1.14913	422.238	40.5703	0	35305.1	0.481305	221829	2	0.0088623	13.772	30.1112	0	0	
2017-07-02 05:45:08	347	694	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0689	119.659	0.333147	0	6.65376	39.8638	41.8068	2	0.0088623	13.5859	30.1112	0	0	
2017-07-02 05:45:37	355	695	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		50.0807	54.9045	17.9576	0	358.574	2.1278	2252.98	2	0.0088623	13.6036	29.4615	0	0	
2017-07-02 05:45:30	353	696	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		8.36301	492.563	195.536	0	23381	1.58379	146907	2	0.0088623	13.6036	29.7214	0	0	
2017-07-02 05:45:48	358	697	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		4.21379	498.869	2.17022	0	515.027	2.10874	3236.01	2	0.0088623	13.71	29.4615	0	0	
2017-07-02 05:45:26	352	698	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		3.29825	433.74	0.853813	0	258.869	3.22126	1626.52	2	0.0088623	13.71	29.8513	0	0	
2017-07-02 05:45:15	349	700	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.07504	480.326	24.9007	0	2743.86	6.24738	17240.2	2	0.0088623	13.71	30.1112	0	0	
2017-07-02 05:45:56	360	701	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		1.78557	369.448	1.21501	0	680.462	0.241104	4275.47	2	0.0088623	13.6657	29.3315	0	0	
2017-07-02 05:45:33	354	702	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		9.41132	488.032	6.91062E-5	0	0.00734289	1.4267	0.0461367	2	0.0088623	13.6923	29.7214	0	0	
2017-07-02 05:45:51	359	703	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		2.92827	482.148	1.19972	0	409.702	1.71122	2574.23	2	0.0088623	13.6391	29.3315	0	0	
2017-07-02 05:45:11	348	704	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		8.4578	515.801	175.416	0	20740.1	2.01577	130314	2	0.0088623	13.5682	30.1112	0	0	
2017-07-02 05:45:22	351	705	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		7.97012	445.141	162.48	0	20386.1	4.66249	128089	2	0.0088623	13.6745	29.8513	0	0	
