Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-30 05:25:42	342	661	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0326	348.121	1.15467	0	23.0784	2.06765	145.006	2	0.0088623	13.8695	29.4615	0	0	
2017-06-30 05:25:19	335	662	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0024	461.571	0.737458	0	14.7485	3.83522	92.6673	2	0.0088623	13.3909	29.8513	0	0	
2017-06-30 05:25:03	331	663	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		8.21972	566.868	0.762481	0	92.7624	6.97328	582.843	2	0.0088623	13.8075	29.9813	0	0	
2017-06-30 05:25:07	332	664	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0433	280.93	22.2295	0	444.205	0.225708	2791.02	2	0.0088623	13.5593	30.1112	0	0	
2017-06-30 05:25:29	338	666	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0553	246.723	163.062	0	3257.63	0.64159	20468.3	2	0.0088623	13.5505	29.7214	0	0	
2017-06-30 05:25:45	343	667	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.033	395.161	32.176	0	643.094	0.634032	4040.68	2	0.0088623	13.32	29.4615	0	0	
2017-06-30 05:25:25	337	668	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0564	250.658	1.22855	0	24.5434	3.86942	154.211	2	0.0088623	13.71	29.7214	0	0	
2017-06-30 05:25:15	334	670	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		49.458	506.537	143.091	0	2893.19	6.25569	18178.4	2	0.0088623	13.8163	29.9813	0	0	
2017-06-30 05:25:53	345	671	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		33.9474	534.903	29.5257	0	869.747	1.62029	5464.78	2	0.0088623	13.5771	29.2016	0	0	
2017-06-30 05:25:32	339	672	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0568	249.168	5.94929E-5	0	0.00118851	1.7006	0.00746761	2	0.0088623	13.8784	29.7214	0	0	
2017-06-30 05:25:49	344	673	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		24.9422	530.134	22.8535	0	916.257	0.220229	5757.01	2	0.0088623	13.8872	29.3315	0	0	
2017-06-30 05:25:11	333	674	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0107	411.887	141.965	0	2838.68	3.37762	17836	2	0.0088623	13.7011	30.1112	0	0	
2017-06-30 05:25:22	336	675	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.03	362.255	237.118	0	4739.52	0.273831	29779.3	2	0.0088623	13.9404	29.8513	0	0	
