Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-07-01 17:05:46	867	1711	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		8.6923	411.638	122.921	0	14141.4	0.988358	88853	2	0.0088623	13.6834	29.7214	0	0	
2017-07-01 17:05:19	860	1712	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.91547	446.879	3.01747	0	304.32	2.02183	1912.1	2	0.0088623	13.6923	30.1112	0	0	
2017-07-01 17:05:04	856	1713	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		1.58416	409.936	50.2252	0	31704.6	2.81762	199206	2	0.0088623	13.7809	30.3711	0	0	
2017-07-01 17:05:07	857	1714	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0751	114.126	0.423191	0	8.45113	24.3693	53.1	2	0.0088623	13.5682	30.3711	0	0	
2017-07-01 17:05:38	865	1715	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		50.0741	71.1868	18.7539	0	374.523	0.339534	2353.2	2	0.0088623	13.7454	29.7214	0	0	
2017-07-01 17:05:30	863	1716	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		9.82563	488.978	198.156	0	20167.3	6.45398	126715	2	0.0088623	13.6391	29.9813	0	0	
2017-07-01 17:05:50	868	1717	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		4.95041	477.632	3.43869	0	694.627	7.05479	4364.47	2	0.0088623	13.6745	29.5914	0	0	
2017-07-01 17:05:26	862	1718	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		5.33298	400.679	0.779274	0	146.124	5.06718	918.122	2	0.0088623	13.6036	30.1112	0	0	
2017-07-01 17:05:15	859	1720	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.18938	472.129	53.144	0	5783.19	15.737	36336.9	2	0.0088623	13.5859	30.2411	0	0	
2017-07-01 17:05:58	870	1721	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		3.11333	474.451	2.67039	0	857.727	0.0808298	5389.26	2	0.0088623	13.6657	29.4615	0	0	
2017-07-01 17:05:34	864	1722	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		9.95954	450.455	6.81851E-5	0	0.00684621	0.853811	0.043016	2	0.0088623	13.6923	29.8513	0	0	
2017-07-01 17:05:54	869	1723	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		3.08644	450.183	1.78014	0	576.762	1.05269	3623.9	2	0.0088623	13.6036	29.5914	0	0	
2017-07-01 17:05:11	858	1724	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		9.94415	499.433	169.128	0	17007.8	4.41283	106863	2	0.0088623	13.7632	30.3711	0	0	
2017-07-01 17:05:23	861	1725	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		8.13518	437.049	164.632	0	20237.1	2.85543	127153	2	0.0088623	13.7366	30.1112	0	0	
