Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-30 04:05:40	282	541	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0364	360.064	1.37492	0	27.4783	1.09103	172.651	2	0.0088623	13.4796	29.7214	0	0	
2017-06-30 04:05:17	275	542	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0029	463.035	5.87203E-5	0	0.00117434	2.39456	0.00737858	2	0.0088623	13.8341	30.1112	0	0	
2017-06-30 04:05:03	271	543	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		8.80527	533.757	1.02664	0	116.594	0.680723	732.579	2	0.0088623	13.7809	30.2411	0	0	
2017-06-30 04:05:07	272	544	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.048	269.7	22.9086	0	457.732	0.0486908	2876.02	2	0.0088623	13.5682	30.2411	0	0	
2017-06-30 04:05:34	280	545	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		39.4562	538.269	77.4823	0	1963.76	1.16903	12338.6	2	0.0088623	13.4973	29.7214	0	0	
2017-06-30 04:05:27	278	546	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0643	251.74	154.226	0	3080.57	1.89825	19355.8	2	0.0088623	13.9227	29.8513	0	0	
2017-06-30 04:05:44	283	547	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.0303	398.176	33.8227	0	676.044	0.878618	4247.71	2	0.0088623	13.9227	29.5914	0	0	
2017-06-30 04:05:24	277	548	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0559	248.055	1.41022	0	28.1728	5.15713	177.015	2	0.0088623	13.3909	30.1112	0	0	
2017-06-30 04:05:14	274	550	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		49.9824	510.972	143.799	0	2876.99	2.49444	18076.7	2	0.0088623	13.1782	29.9813	0	0	
2017-06-30 04:05:51	285	551	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		30.6545	480.473	23.5357	0	767.775	0.252414	4824.07	2	0.0088623	13.905	29.5914	0	0	
2017-06-30 04:05:31	279	552	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0589	250.353	5.96803E-5	0	0.0011922	1.32697	0.00749082	2	0.0088623	13.515	29.8513	0	0	
2017-06-30 04:05:47	284	553	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		26.7547	598.307	25.9161	0	968.655	1.79678	6086.24	2	0.0088623	13.6036	29.5914	0	0	
2017-06-30 04:05:10	273	554	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0261	401.024	124.231	0	2483.33	2.96731	15603.2	2	0.0088623	13.2757	30.1112	0	0	
2017-06-30 04:05:20	276	555	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0297	356.296	240.143	0	4800.01	0.673297	30159.3	2	0.0088623	13.8341	30.1112	0	0	
