Time	MeasID	DPID	Channel	Ax	Ay	Az	Bx	By	Bz	Mx	My	Mz	Nx	Ny	Nz	Fx	Fy	Fz	Note	ImA	UoutV	UV	SPV	RO	Var	RhoaOm	Cycles	PintV	PextV	TintC	Latitude	Longitude
2017-06-29 14:25:44	222	421	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0464	275.854	3.51827	0	70.3001	0.587206	441.708	2	0.0088623	13.5505	29.5914	0	0
2017-06-29 14:25:17	215	422	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0319	366.285	0.593912	0	11.8707	5.50293	74.5856	2	0.0088623	13.8163	30.1112	0	0
2017-06-29 14:25:04	211	423	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		50.0395	309.449	59.3451	0	1185.96	0.388636	7451.64	2	0.0088623	13.8163	30.2411	0	0
2017-06-29 14:25:07	212	424	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0604	202.879	2.11106	0	42.1702	0.44134	264.963	2	0.0088623	13.4441	30.2411	0	0
2017-06-29 14:25:35	220	425	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		49.9775	482.62	79.9375	0	1599.47	1.0149	10049.8	2	0.0088623	13.9493	29.7214	0	0
2017-06-29 14:25:28	218	426	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0641	211.861	88.0917	0	1759.58	10.2776	11055.8	2	0.0088623	13.9227	29.9813	0	0
2017-06-29 14:25:47	223	427	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.0475	321.594	30.5057	0	609.535	0.0669944	3829.82	2	0.0088623	13.9936	29.5914	0	0
2017-06-29 14:25:24	217	428	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0623	194.155	1.74273	0	34.8112	0.263712	218.725	2	0.0088623	13.9581	29.9813	0	0
2017-06-29 14:25:38	221	429	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		49.2655	480.288	17.6271	0	357.799	0.96505	2248.12	2	0.0088623	13.7277	29.7214	0	0
2017-06-29 14:25:14	214	430	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0082	432.481	56.9082	0	1137.98	4.16896	7150.12	2	0.0088623	13.3378	30.2411	0	0
2017-06-29 14:25:54	225	431	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		50.0173	446.505	35.5981	0	711.717	0.20421	4471.85	2	0.0088623	13.5771	29.2016	0	0
2017-06-29 14:25:31	219	432	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0567	204.453	6.11477e-05	0	0.00122157	1.11539	0.00767533	2	0.0088623	13.5859	29.7214	0	0
2017-06-29 14:25:50	224	433	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		50.03	414.246	38.624	0	772.018	0.392694	4850.73	2	0.0088623	13.8784	29.4615	0	0
2017-06-29 14:25:11	213	434	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0467	313.07	84.5272	0	1688.97	0.673069	10612.1	2	0.0088623	13.5505	30.2411	0	0
2017-06-29 14:25:21	216	435	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0488	280.182	149.941	0	2995.89	1.49749	18823.8	2	0.0088623	13.3909	30.1112	0	0
2017-06-29 14:45:41	237	451	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0498	280.148	4.16447	0	83.2065	1.68822	522.802	2	0.0088623	14.1354	29.4615	0	0
2017-06-29 14:45:17	230	452	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0304	368.887	1.35034	0	26.9903	7.68211	169.585	2	0.0088623	13.3732	30.1112	0	0
2017-06-29 14:45:04	226	453	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		50.0358	322.535	58.4313	0	1167.79	0.512836	7337.44	2	0.0088623	13.8163	30.1112	0	0
2017-06-29 14:45:07	227	454	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0584	201.716	1.9478	0	38.9106	0.330228	244.482	2	0.0088623	13.4884	30.2411	0	0
2017-06-29 14:45:34	235	455	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		49.9741	483.802	75.5508	0	1511.8	0.43798	9498.92	2	0.0088623	13.9138	29.7214	0	0
2017-06-29 14:45:27	233	456	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0639	204.298	98.2012	0	1961.52	1.74677	12324.6	2	0.0088623	13.7986	29.8513	0	0
2017-06-29 14:45:45	238	457	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.0474	321.446	30.3748	0	606.921	0.564861	3813.4	2	0.0088623	13.5327	29.4615	0	0
2017-06-29 14:45:24	232	458	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0571	197.527	1.65439	0	33.05	1.88672	207.659	2	0.0088623	13.9227	29.8513	0	0
2017-06-29 14:45:14	229	460	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0071	433.885	65.9437	0	1318.69	2.60792	8285.55	2	0.0088623	13.4973	29.9813	0	0
2017-06-29 14:45:51	240	461	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		50.0152	451.612	36.8489	0	736.755	0.0357463	4629.17	2	0.0088623	13.905	29.3315	0	0
2017-06-29 14:45:31	234	462	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.061	208.535	6.09625e-05	0	0.00121777	0	0.00765144	1	0.0088623	13.5682	29.7214	0	0
2017-06-29 14:45:48	239	463	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		50.0218	419.916	40.7733	0	815.111	0.118654	5121.49	2	0.0088623	13.9493	29.4615	0	0
2017-06-29 14:45:10	228	464	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0458	317.951	85.7498	0	1713.43	0.391007	10765.8	2	0.0088623	13.6568	30.2411	0	0
2017-06-29 14:45:20	231	465	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0492	283.631	156.342	0	3123.77	0.316778	19627.2	2	0.0088623	13.3821	29.9813	0	0
2017-06-29 15:05:42	252	481	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0432	282.948	3.40147	0	67.9707	4.32722	427.072	2	0.0088623	13.4264	29.4615	0	0
2017-06-29 15:05:18	245	482	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0271	375.548	1.77338	0	35.4484	5.15667	222.729	2	0.0088623	13.3732	29.7214	0	0
2017-06-29 15:05:04	241	483	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		26.433	600.486	31.2344	0	1181.64	17.1076	7424.49	2	0.0088623	13.8163	29.9813	0	0
2017-06-29 15:05:08	242	484	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0544	207.891	2.87846	0	57.5067	0.633283	361.325	2	0.0088623	13.4353	29.9813	0	0
2017-06-29 15:05:35	250	485	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		49.9777	494.563	73.1037	0	1462.73	0.214035	9190.59	2	0.0088623	13.9759	29.5914	0	0
2017-06-29 15:05:28	248	486	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0583	223.447	84.3296	0	1684.63	13.3325	10584.8	2	0.0088623	13.9138	29.7214	0	0
2017-06-29 15:05:45	253	487	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.0419	340.318	33.231	0	664.064	0.0902347	4172.44	2	0.0088623	13.8695	29.3315	0	0
2017-06-29 15:05:25	247	488	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0598	197.678	2.06547	0	41.2601	2.29789	259.245	2	0.0088623	13.9581	29.7214	0	0
2017-06-29 15:05:14	244	490	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0092	433.629	75.9464	0	1518.65	5.90859	9541.96	2	0.0088623	13.8163	29.7214	0	0
2017-06-29 15:05:52	255	491	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		50.0073	460.045	39.8174	0	796.232	0.0414838	5002.87	2	0.0088623	13.3909	29.2016	0	0
2017-06-29 15:05:31	249	492	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.061	206.752	6.19979e-05	0	0.00123845	1.75701	0.00778139	2	0.0088623	13.5859	29.5914	0	0
2017-06-29 15:05:49	254	493	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		50.0231	427.724	43.7591	0	874.777	0.362721	5496.39	2	0.0088623	13.4618	29.3315	0	0
2017-06-29 15:05:11	243	494	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.045	321.606	85.5484	0	1709.43	0.393868	10740.7	2	0.0088623	13.4087	29.7214	0	0
2017-06-29 15:05:21	246	495	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0491	287.696	157.519	0	3147.28	4.51926	19774.9	2	0.0088623	13.3909	29.7214	0	0
2017-06-29 15:25:43	267	511	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0415	281.88	5.30767	0	106.065	3.42705	666.428	2	0.0088623	14.0113	29.3315	0	0
2017-06-29 15:25:19	260	512	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0317	378.982	0.71588	0	14.3085	2.39625	89.9031	2	0.0088623	13.9138	29.8513	0	0
2017-06-29 15:25:04	256	513	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		10.0216	305.938	1.40049	0	139.747	5.68456	878.056	2	0.0088623	13.8163	29.9813	0	0
2017-06-29 15:25:08	257	514	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0514	212.608	2.6051	0	52.0485	0.165628	327.031	2	0.0088623	13.4973	29.9813	0	0
2017-06-29 15:25:36	265	515	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		49.3959	512.512	90.2025	0	1826.11	5.86975	11473.8	2	0.0088623	13.5682	29.5914	0	0
2017-06-29 15:25:29	263	516	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0621	208.156	105.084	0	2099.07	4.28076	13188.8	2	0.0088623	13.5682	29.7214	0	0
2017-06-29 15:25:46	268	517	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.0415	340.778	33.642	0	672.282	0.0915433	4224.07	2	0.0088623	13.515	29.3315	0	0
2017-06-29 15:25:25	262	518	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0555	202.7	1.90426	0	38.043	0.879022	239.031	2	0.0088623	13.8163	29.7214	0	0
2017-06-29 15:25:15	259	520	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		49.9998	428.14	95.802	0	1916.05	2.8494	12038.9	2	0.0088623	13.6036	29.9813	0	0
2017-06-29 15:25:53	270	521	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		50.0037	467.683	39.2187	0	784.315	0.235156	4928	2	0.0088623	13.4087	29.2016	0	0
2017-06-29 15:25:32	264	522	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.058	208.591	6.14516e-05	0	0.00122761	3.36642	0.00771329	2	0.0088623	13.8606	29.5914	0	0
2017-06-29 15:25:50	269	523	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		50.0154	434.219	42.9668	0	859.07	0.248442	5397.69	2	0.0088623	13.8872	29.3315	0	0
2017-06-29 15:25:11	258	524	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.039	326.393	87.1155	0	1740.95	2.54784	10938.7	2	0.0088623	13.7986	29.9813	0	0
2017-06-29 15:25:22	261	525	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0468	284.838	166.909	0	3335.06	0.952214	20954.8	2	0.0088623	13.8429	29.7214	0	0
2017-06-29 15:45:41	282	541	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0459	289.568	2.89779	0	57.9027	2.89755	363.813	2	0.0088623	13.4884	29.4615	0	0
2017-06-29 15:45:17	275	542	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0324	384.999	1.01233	0	20.2335	9.40163	127.131	2	0.0088623	13.3378	30.2411	0	0
2017-06-29 15:45:04	271	543	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		17.137	523.437	2.16176	0	126.146	0.631456	792.596	2	0.0088623	13.8075	30.2411	0	0
2017-06-29 15:45:07	272	544	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0596	213.867	2.26437	0	45.2335	0.775457	284.21	2	0.0088623	13.3466	30.2411	0	0
2017-06-29 15:45:34	280	545	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		49.1167	505.635	74.2434	0	1511.57	0.391766	9497.48	2	0.0088623	13.8429	29.7214	0	0
2017-06-29 15:45:27	278	546	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.062	211.848	101.754	0	2032.57	3.35361	12771	2	0.0088623	13.5948	29.9813	0	0
2017-06-29 15:45:44	283	547	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.044	349.342	34.3246	0	685.887	0.404832	4309.56	2	0.0088623	13.9581	29.7214	0	0
2017-06-29 15:45:24	277	548	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0638	202.087	1.65963	0	33.1503	0.373648	208.289	2	0.0088623	13.6479	29.9813	0	0
2017-06-29 15:45:37	281	549	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		45.5538	512.105	17.8004	0	390.756	0.690974	2455.19	2	0.0088623	13.4884	29.7214	0	0
2017-06-29 15:45:14	274	550	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0121	431.628	102.013	0	2039.77	3.20378	12816.3	2	0.0088623	13.5682	30.2411	0	0
2017-06-29 15:45:51	285	551	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		50.0041	473.514	40.41	0	808.133	0.0292782	5077.65	2	0.0088623	13.9581	29.5914	0	0
2017-06-29 15:45:31	279	552	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0603	212.632	6.16756e-05	0	0.00123203	0.702341	0.00774106	2	0.0088623	13.9227	29.8513	0	0
2017-06-29 15:45:48	284	553	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		50.0187	438.972	44.4304	0	888.277	0.185892	5581.21	2	0.0088623	13.6923	29.5914	0	0
2017-06-29 15:45:10	273	554	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0424	331.247	87.5786	0	1750.09	0.365181	10996.1	2	0.0088623	13.7277	30.2411	0	0
2017-06-29 15:45:20	276	555	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0501	293.534	167.515	0	3346.95	0.790075	21029.5	2	0.0088623	13.8429	30.1112	0	0
2017-06-29 16:05:42	297	571	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0453	279.739	2.63466	0	52.6455	1.89344	330.781	2	0.0088623	13.453	29.5914	0	0
2017-06-29 16:05:17	290	572	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0316	390.636	0.611621	0	12.2247	13.0418	76.8101	2	0.0088623	13.8872	29.9813	0	0
2017-06-29 16:05:04	286	573	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		16.1526	433.463	2.09738	0	129.848	5.77065	815.856	2	0.0088623	13.8163	30.1112	0	0
2017-06-29 16:05:07	287	574	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0565	215.978	2.21041	0	44.1582	0.00772403	277.454	2	0.0088623	13.5682	30.2411	0	0
2017-06-29 16:05:35	295	575	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		48.0678	505.479	73.5414	0	1529.95	3.64619	9612.96	2	0.0088623	13.5682	29.7214	0	0
2017-06-29 16:05:28	293	576	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0578	214.631	104.963	0	2096.83	5.71382	13174.8	2	0.0088623	13.9581	29.8513	0	0
2017-06-29 16:05:45	298	577	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.0405	350.284	34.5207	0	689.854	0.438493	4334.48	2	0.0088623	13.8606	29.4615	0	0
2017-06-29 16:05:24	292	578	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.056	202.594	1.57887	0	31.5421	1.61435	198.185	2	0.0088623	13.5239	29.7214	0	0
2017-06-29 16:05:14	289	580	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.006	436.912	106.843	0	2136.6	3.21767	13424.6	2	0.0088623	13.4087	29.7214	0	0
2017-06-29 16:05:52	300	581	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		49.6302	496.132	38.6657	0	779.076	1.37892	4895.08	2	0.0088623	13.8518	29.3315	0	0
2017-06-29 16:05:31	294	582	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0583	215.022	6.18973e-05	0	0.0012365	0.872102	0.00776919	2	0.0088623	13.6923	29.7214	0	0
2017-06-29 16:05:49	299	583	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		50.0113	445.999	43.861	0	877.022	0.407878	5510.49	2	0.0088623	13.9404	29.4615	0	0
2017-06-29 16:05:10	288	584	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0415	333.762	91.8393	0	1835.26	0.821727	11531.3	2	0.0088623	13.6036	30.1112	0	0
2017-06-29 16:05:20	291	585	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0432	286.792	179.933	0	3595.54	1.27761	22591.5	2	0.0088623	13.8872	29.9813	0	0
2017-06-29 16:25:44	312	601	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0415	278.903	2.45261	0	49.0115	3.36658	307.948	2	0.0088623	14.1708	29.3315	0	0
2017-06-29 16:25:19	305	602	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0267	395.069	0.699458	0	13.9817	15.8112	87.8496	2	0.0088623	13.9138	29.8513	0	0
2017-06-29 16:25:04	301	603	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		18.0453	455.764	2.26432	0	125.48	1.28037	788.411	2	0.0088623	13.8163	29.9813	0	0
2017-06-29 16:25:08	302	604	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0591	213.41	2.18812	0	43.7108	0.90565	274.643	2	0.0088623	13.5505	29.9813	0	0
2017-06-29 16:25:36	310	605	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		47.9858	485.42	67.6111	0	1408.98	2.47251	8852.9	2	0.0088623	13.5682	29.4615	0	0
2017-06-29 16:25:29	308	606	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0598	217.13	101.2	0	2021.59	4.75377	12702	2	0.0088623	13.9227	29.7214	0	0
2017-06-29 16:25:48	313	607	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.039	357.28	35.0591	0	700.635	0.51881	4402.22	2	0.0088623	13.5327	29.3315	0	0
2017-06-29 16:25:26	307	608	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0599	204.524	1.54541	0	30.8713	2.79535	193.97	2	0.0088623	13.4973	29.7214	0	0
2017-06-29 16:25:15	304	610	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0019	442.498	106.024	0	2120.4	4.24009	13322.9	2	0.0088623	13.6657	29.9813	0	0
2017-06-29 16:25:32	309	612	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0589	216.736	6.17968e-05	0	0.00123448	0.580605	0.00775648	2	0.0088623	13.7277	29.4615	0	0
2017-06-29 16:25:52	314	613	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		26.1619	600.98	23.8501	0	911.636	12.6449	5727.98	2	0.0088623	13.905	29.2016	0	0
2017-06-29 16:25:11	303	614	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0429	330.48	94.9858	0	1898.09	0.807695	11926	2	0.0088623	13.3909	29.9813	0	0
2017-06-29 16:25:22	306	615	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0413	288.9	182.945	0	3655.88	0.0176365	22970.6	2	0.0088623	13.8341	29.7214	0	0
2017-06-29 16:45:43	327	631	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0429	290.943	3.07756	0	61.4984	4.2923	386.406	2	0.0088623	14.1708	29.5914	0	0
2017-06-29 16:45:19	320	632	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0266	399.289	0.185029	0	3.69861	42.1385	23.239	2	0.0088623	13.8163	30.1112	0	0
2017-06-29 16:45:04	316	633	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		17.6113	356.488	19.9192	0	1131.04	0.629224	7106.56	2	0.0088623	13.7986	30.1112	0	0
2017-06-29 16:45:08	317	634	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0579	217.955	2.16867	0	43.3233	0.404583	272.209	2	0.0088623	13.6036	30.2411	0	0
2017-06-29 16:45:36	325	635	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		45.7952	492.963	76.7758	0	1676.5	1.83554	10533.8	2	0.0088623	13.5505	29.7214	0	0
2017-06-29 16:45:29	323	636	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0646	223.877	101.928	0	2035.93	5.60401	12792.1	2	0.0088623	13.8695	29.8513	0	0
2017-06-29 16:45:47	328	637	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.0396	363.282	35.5291	0	710.019	0.756246	4461.18	2	0.0088623	13.6036	29.4615	0	0
2017-06-29 16:45:26	322	638	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0642	202.028	1.40999	0	28.1637	0.372261	176.958	2	0.0088623	13.9759	29.8513	0	0
2017-06-29 16:45:15	319	640	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0069	446.9	109.83	0	2196.3	3.91678	13799.8	2	0.0088623	13.2935	30.1112	0	0
2017-06-29 16:45:33	324	642	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0566	223.12	6.2359e-05	0	0.00124577	1.80904	0.00782741	2	0.0088623	13.5505	29.7214	0	0
2017-06-29 16:45:50	329	643	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		21.4973	294.862	20.1836	0	938.891	0.483333	5899.23	2	0.0088623	13.3732	29.4615	0	0
2017-06-29 16:45:12	318	644	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0458	335.157	98.694	0	1972.08	1.54726	12390.9	2	0.0088623	13.6391	30.1112	0	0
2017-06-29 16:45:22	321	645	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0473	298.698	183.477	0	3666.08	1.39826	23034.6	2	0.0088623	13.515	29.9813	0	0
2017-06-29 17:05:44	342	661	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0487	288.399	2.85144	0	56.9733	2.98547	357.974	2	0.0088623	13.5239	29.5914	0	0
2017-06-29 17:05:19	335	662	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0276	399.991	0.678253	0	13.5576	14.6929	85.1847	2	0.0088623	13.8341	29.9813	0	0
2017-06-29 17:05:04	331	663	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		20.8891	552.991	24.1535	0	1156.27	1.36228	7265.09	2	0.0088623	13.8163	30.1112	0	0
2017-06-29 17:05:08	332	664	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0573	218.092	2.29217	0	45.791	0.075526	287.713	2	0.0088623	13.6036	30.2411	0	0
2017-06-29 17:05:36	340	665	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		46.5734	493.148	77.1274	0	1656.04	1.2441	10405.2	2	0.0088623	13.8872	29.7214	0	0
2017-06-29 17:05:29	338	666	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0613	220.893	107.917	0	2155.69	0.832984	13544.6	2	0.0088623	13.8695	29.7214	0	0
2017-06-29 17:05:48	343	667	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.0449	356.45	34.5955	0	691.291	0.137135	4343.51	2	0.0088623	13.7986	29.4615	0	0
2017-06-29 17:05:26	337	668	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.06	204.482	1.3965	0	27.8966	0.91918	175.28	2	0.0088623	13.9493	29.8513	0	0
2017-06-29 17:05:15	334	670	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0018	451.755	107.149	0	2142.9	4.69188	13464.2	2	0.0088623	13.2846	30.1112	0	0
2017-06-29 17:05:33	339	672	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0632	223.27	6.20893e-05	0	0.00124022	1.15055	0.00779252	2	0.0088623	13.9581	29.7214	0	0
2017-06-29 17:05:12	333	674	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0437	338.898	95.9001	0	1916.33	1.64586	12040.6	2	0.0088623	13.6036	30.2411	0	0
2017-06-29 17:05:22	336	675	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0415	295.75	185.562	0	3708.16	1.45699	23299	2	0.0088623	13.4796	29.7214	0	0
2017-06-29 17:25:40	357	691	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0411	298.41	4.40935	0	88.1145	3.50705	553.64	2	0.0088623	13.4973	29.4615	0	0
2017-06-29 17:25:16	350	692	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0262	405.663	0.142075	0	2.84	0.985046	17.8443	2	0.0088623	13.4973	29.7214	0	0
2017-06-29 17:25:06	347	694	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		50.0541	222.422	24.7736	0	494.936	0.703135	3109.77	2	0.0088623	13.515	29.9813	0	0
2017-06-29 17:25:33	355	695	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		46.0451	506.731	77.1997	0	1676.61	0.608602	10534.4	2	0.0088623	13.5859	29.5914	0	0
2017-06-29 17:25:26	353	696	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0597	235.409	98.8466	0	1974.58	4.51584	12406.6	2	0.0088623	13.8872	29.7214	0	0
2017-06-29 17:25:44	358	697	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		50.0396	368.002	35.82	0	715.833	0.742199	4497.71	2	0.0088623	13.8429	29.3315	0	0
2017-06-29 17:25:23	352	698	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0607	207.507	1.65407	0	33.0413	0.120057	207.604	2	0.0088623	13.9404	29.7214	0	0
