Time	MeasID	DPID	Channel	Ax	Ay	Az	Bx	By	Bz	Mx	My	Mz	Nx	Ny	Nz	Fx	Fy	Fz	Note	ImA	UoutV	UV	SPV	RO	Var	RhoaOm	Cycles	PintV	PextV	TintC	Latitude	Longitude
2017-06-07 12:25:21	141	285	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0465	271.739	186.842	0	3733.38	3.16028	23457.5	2	0.0088623	13.1694	30.2411	0	0
2017-06-07 12:45:41	162	301	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0481	276.289	6.46173	0	129.11	1.94821	811.224	2	0.0088623	13.2137	29.8513	0	0
2017-06-07 12:45:17	155	302	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0267	370.273	7.99244	0	159.763	0.861538	1003.82	2	0.0088623	13.3378	30.2411	0	0
2017-06-07 12:45:06	152	304	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.4557	509.652	21.0888	0	649.772	7.05808	4082.64	2	0.0088623	13.2757	30.2411	0	0
2017-06-07 12:45:27	158	306	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0325	354.573	312.468	0	6245.3	3.84589	39240.4	2	0.0088623	13.32	30.1112	0	0
2017-06-07 12:45:24	157	308	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0304	343.991	0.893535	0	17.8599	9.49631	112.217	2	0.0088623	13.1782	30.1112	0	0
2017-06-07 12:45:38	161	309	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		47.8735	530.565	99.8984	0	2086.71	0.348838	13111.2	2	0.0088623	13.2757	29.7214	0	0
2017-06-07 12:45:14	154	310	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0292	381.958	111.302	0	2224.73	0.726544	13978.4	2	0.0088623	13.1251	30.1112	0	0
2017-06-07 12:45:31	159	312	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0245	360.106	4.60145	0	91.9839	4.52896	577.952	2	0.0088623	13.2491	29.9813	0	0
2017-06-07 12:45:10	153	314	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.9887	467.174	151.734	0	3035.36	1.27413	19071.7	2	0.0088623	13.1428	30.2411	0	0
2017-06-07 12:45:21	156	315	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0413	274.035	189.614	0	3789.15	2.67858	23807.9	2	0.0088623	13.32	30.1112	0	0
2017-06-07 13:05:42	177	331	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0354	293.1	5.5038	0	109.998	0.948287	691.138	2	0.0088623	13.0896	29.5914	0	0
2017-06-07 13:05:17	170	332	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0235	373.3	9.0425	0	180.765	1.24339	1135.78	2	0.0088623	12.9833	30.1112	0	0
2017-06-07 13:05:06	167	334	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.5033	526.22	20.3857	0	627.188	15.0655	3940.74	2	0.0088623	13.2846	29.8513	0	0
2017-06-07 13:05:27	173	336	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0225	355.123	309.045	0	6178.13	3.45126	38818.3	2	0.0088623	13.0364	29.7214	0	0
2017-06-07 13:05:46	178	337	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		48.1426	544.455	23.3392	0	484.792	1.6107	3046.04	2	0.0088623	13.1428	29.5914	0	0
2017-06-07 13:05:24	172	338	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0199	354.188	1.02554	0	20.5026	14.4718	128.822	2	0.0088623	13.0719	29.9813	0	0
2017-06-07 13:05:38	176	339	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		47.8732	520.831	97.7927	0	2042.75	1.18585	12834.9	2	0.0088623	13.0896	29.5914	0	0
2017-06-07 13:05:14	169	340	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0247	387.655	111.654	0	2231.97	0.685916	14023.9	2	0.0088623	13.1782	30.1112	0	0
2017-06-07 13:05:30	174	342	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0179	359.628	4.72182	0	94.4025	7.44635	593.148	2	0.0088623	13.0187	29.7214	0	0
2017-06-07 13:05:10	168	344	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.9768	473.345	158.231	0	3166.09	2.50511	19893.1	2	0.0088623	13.2137	30.1112	0	0
2017-06-07 13:05:20	171	345	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0391	276.752	189.791	0	3792.86	3.92404	23831.2	2	0.0088623	12.939	29.8513	0	0
2017-06-07 13:25:44	192	361	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0414	284.061	8.79023	0	175.659	0.356601	1103.7	2	0.0088623	13.0542	29.7214	0	0
2017-06-07 13:25:17	185	362	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0223	377.103	9.86802	0	197.272	0.890692	1239.5	2	0.0088623	13.2137	30.1112	0	0
2017-06-07 13:25:07	182	364	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.0513	522.881	19.53	0	609.336	12.0144	3828.57	2	0.0088623	13.2314	29.9813	0	0
2017-06-07 13:25:28	188	366	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0237	364.3	318.798	0	6372.93	3.66566	40042.3	2	0.0088623	13.2226	29.9813	0	0
2017-06-07 13:25:47	193	367	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		47.9926	552.374	24.2028	0	504.302	1.75017	3168.62	2	0.0088623	13.2669	29.7214	0	0
2017-06-07 13:25:24	187	368	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0272	348.469	0.512857	0	10.2516	24.7077	64.4125	2	0.0088623	13.1782	29.9813	0	0
2017-06-07 13:25:39	191	369	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		48.3212	524.536	78.534	0	1625.25	0.579819	10211.7	2	0.0088623	13.32	29.7214	0	0
2017-06-07 13:25:14	184	370	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0181	393.171	111.422	0	2227.63	0.79711	13996.6	2	0.0088623	13.0808	30.1112	0	0
2017-06-07 13:25:32	189	372	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0265	360.482	3.3624	0	67.2125	2.76219	422.309	2	0.0088623	13.2314	29.9813	0	0
2017-06-07 13:25:51	194	373	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		8.11993	423.731	2.40535	0	296.228	5.80946	1861.26	2	0.0088623	13.2403	29.7214	0	0
2017-06-07 13:25:10	183	374	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.983	477.497	133.256	0	2666.03	11.0621	16751.1	2	0.0088623	13.2403	30.2411	0	0
2017-06-07 13:25:21	186	375	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0403	276.945	192.31	0	3843.09	3.05263	24146.8	2	0.0088623	13.2137	30.1112	0	0
2017-06-07 13:45:42	207	391	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0413	289.063	7.10415	0	141.966	1.22297	891.998	2	0.0088623	13.2491	29.8513	0	0
2017-06-07 13:45:17	200	392	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0256	375.383	9.60239	0	191.95	0.658318	1206.05	2	0.0088623	13.2314	30.3711	0	0
2017-06-07 13:45:06	197	394	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.8505	512.264	24.1492	0	735.125	15.1658	4618.93	2	0.0088623	13.3378	30.2411	0	0
2017-06-07 13:45:27	203	396	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0266	356.742	310.01	0	6196.9	2.96097	38936.3	2	0.0088623	13.2403	30.1112	0	0
2017-06-07 13:45:24	202	398	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0255	344.324	0.763785	0	15.2679	30.9822	95.9311	2	0.0088623	13.2137	30.2411	0	0
2017-06-07 13:45:37	206	399	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		47.4537	533.878	100.374	0	2115.21	3.29246	13290.2	2	0.0088623	13.196	29.7214	0	0
2017-06-07 13:45:13	199	400	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0184	396.389	112.205	0	2243.28	0.826885	14094.9	2	0.0088623	13.0364	30.2411	0	0
2017-06-07 13:45:31	204	402	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0234	365.824	4.82255	0	96.4059	0.459015	605.736	2	0.0088623	13.2137	30.1112	0	0
2017-06-07 13:45:10	198	404	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.9909	477.816	145.649	0	2913.51	0.105863	18306.1	2	0.0088623	13.2314	30.3711	0	0
2017-06-07 13:45:20	201	405	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0395	278.763	199.466	0	3986.17	2.97056	25045.8	2	0.0088623	13.2314	30.2411	0	0
2017-06-07 14:05:43	222	421	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0469	287.148	7.11264	0	142.119	0.548241	892.962	2	0.0088623	13.2048	29.5914	0	0
2017-06-07 14:05:17	215	422	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0271	371.379	10.6259	0	212.402	1.17478	1334.56	2	0.0088623	13.2403	29.9813	0	0
2017-06-07 14:05:07	212	424	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		31.8472	506.609	23.5761	0	740.287	11.7591	4651.36	2	0.0088623	13.32	29.9813	0	0
2017-06-07 14:05:28	218	426	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0258	361.215	315.053	0	6297.81	2.72148	39570.3	2	0.0088623	13.2314	29.8513	0	0
2017-06-07 14:05:47	223	427	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		47.5083	545.304	24.6786	0	519.459	1.84946	3263.86	2	0.0088623	13.2669	29.3315	0	0
2017-06-07 14:05:24	217	428	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0261	340.83	0.394632	0	7.88851	25.3801	49.565	2	0.0088623	13.2757	29.8513	0	0
2017-06-07 14:05:38	221	429	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		48.0324	516.727	107.471	0	2237.48	0.801937	14058.5	2	0.0088623	13.32	29.7214	0	0
2017-06-07 14:05:14	214	430	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0181	401.923	112.858	0	2256.34	0.984585	14177	2	0.0088623	13.2757	29.9813	0	0
2017-06-07 14:05:31	219	432	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0235	366.32	3.60808	0	72.1278	5.01049	453.192	2	0.0088623	13.0719	29.7214	0	0
2017-06-07 14:05:10	213	434	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.9906	472.573	132.8	0	2656.51	2.90683	16691.3	2	0.0088623	13.1428	30.1112	0	0
2017-06-07 14:05:21	216	435	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0403	278.125	206.43	0	4125.29	2.61654	25920	2	0.0088623	13.0808	29.9813	0	0
2017-06-07 14:25:44	237	451	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0366	305.776	11.0335	0	220.508	1.27069	1385.49	2	0.0088623	13.3909	29.7214	0	0
2017-06-07 14:25:19	230	452	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0237	378.115	9.11469	0	182.208	3.1431	1144.84	2	0.0088623	13.2137	30.1112	0	0
2017-06-07 14:25:03	226	453	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		8.03883	434.527	2.37097	0	294.94	3.3626	1853.16	2	0.0088623	13.4175	29.9813	0	0
2017-06-07 14:25:08	227	454	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.4572	505.513	20.7778	0	640.16	12.5879	4022.24	2	0.0088623	13.196	29.9813	0	0
2017-06-07 14:25:29	233	456	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0299	368.295	313.834	0	6272.92	3.2942	39413.9	2	0.0088623	13.2314	29.9813	0	0
2017-06-07 14:25:26	232	458	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0296	341.742	1.16343	0	23.2549	17.0613	146.115	2	0.0088623	13.0719	29.9813	0	0
2017-06-07 14:25:15	229	460	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0158	405.132	114.481	0	2288.89	0.540688	14381.5	2	0.0088623	13.1073	29.9813	0	0
2017-06-07 14:25:33	234	462	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0256	359.485	3.71338	0	74.2297	11.1754	466.399	2	0.0088623	13.2491	29.8513	0	0
2017-06-07 14:25:12	228	464	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.9902	480.848	131.02	0	2620.91	3.86723	16467.7	2	0.0088623	13.1782	30.1112	0	0
2017-06-07 14:25:22	231	465	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0402	279.352	203.887	0	4074.46	2.73201	25600.6	2	0.0088623	13.2137	29.9813	0	0
2017-06-07 14:45:44	252	481	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0458	298.681	9.74587	0	194.739	1.53764	1223.58	2	0.0088623	13.3378	29.8513	0	0
2017-06-07 14:45:19	245	482	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.027	384.301	6.5256	0	130.442	1.29319	819.588	2	0.0088623	13.2403	30.2411	0	0
2017-06-07 14:45:03	241	483	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		7.49686	422.685	1.63537	0	218.141	5.32826	1370.62	2	0.0088623	13.5327	30.1112	0	0
2017-06-07 14:45:08	242	484	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		33.0655	510.922	23.6249	0	714.488	7.89125	4489.26	2	0.0088623	13.2846	30.2411	0	0
2017-06-07 14:45:29	248	486	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0269	368.789	324.769	0	6491.89	4.58689	40789.8	2	0.0088623	13.2137	30.1112	0	0
2017-06-07 14:45:26	247	488	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0274	368.804	0.64084	0	12.8098	14.544	80.4861	2	0.0088623	13.2846	29.9813	0	0
2017-06-07 14:45:15	244	490	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.022	407.964	116.015	0	2319.27	0.632013	14572.4	2	0.0088623	13.2669	30.1112	0	0
2017-06-07 14:45:32	249	492	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0274	362.945	4.85352	0	97.0172	0.321708	609.577	2	0.0088623	13.2846	29.9813	0	0
2017-06-07 14:45:11	243	494	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.982	493.002	139.046	0	2781.93	2.83243	17479.4	2	0.0088623	13.2491	30.2411	0	0
2017-06-07 14:45:22	246	495	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0452	284.885	202.261	0	4041.56	3.40543	25393.9	2	0.0088623	13.0719	30.2411	0	0
2017-06-07 15:05:42	267	511	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0403	306.037	8.82193	0	176.297	3.3509	1107.7	2	0.0088623	13.4441	29.5914	0	0
2017-06-07 15:05:17	260	512	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0222	388.37	9.10005	0	181.92	1.89911	1143.04	2	0.0088623	13.0719	29.9813	0	0
2017-06-07 15:05:06	257	514	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.6386	507.699	21.7252	0	665.63	9.85964	4182.27	2	0.0088623	13.3909	29.9813	0	0
2017-06-07 15:05:27	263	516	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0213	373.481	326.139	0	6520	5.39533	40966.4	2	0.0088623	13.1073	29.8513	0	0
2017-06-07 15:05:45	268	517	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		45.9202	543.106	23.7797	0	517.848	2.10753	3253.74	2	0.0088623	13.2846	29.7214	0	0
2017-06-07 15:05:24	262	518	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0257	369.319	0.639382	0	12.7811	15.2098	80.3058	2	0.0088623	13.2669	29.9813	0	0
2017-06-07 15:05:13	259	520	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0175	413.395	115.715	0	2313.49	1.03202	14536.1	2	0.0088623	13.2669	30.1112	0	0
2017-06-07 15:05:31	264	522	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0242	389.564	15.5913	0	311.674	6.86412	1958.31	2	0.0088623	13.3023	29.8513	0	0
2017-06-07 15:05:09	258	524	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.9775	501.775	150.278	0	3006.91	5.83589	18893	2	0.0088623	13.2403	30.1112	0	0
2017-06-07 15:05:20	261	525	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0434	288.884	199.098	0	3978.51	3.23982	24997.7	2	0.0088623	13.3023	29.9813	0	0
2017-06-07 15:25:42	282	541	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0437	299.368	9.26659	0	185.17	1.19124	1163.46	2	0.0088623	13.3909	29.5914	0	0
2017-06-07 15:25:17	275	542	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0151	391.982	9.18213	0	183.587	1.21397	1153.51	2	0.0088623	13.2669	29.9813	0	0
2017-06-07 15:25:05	272	544	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.6966	508.981	23.095	0	706.342	9.50534	4438.08	2	0.0088623	13.4175	29.9813	0	0
2017-06-07 15:25:34	280	545	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		44.6581	543.665	47.4159	0	1061.75	0.855296	6671.2	2	0.0088623	13.2491	29.7214	0	0
2017-06-07 15:25:27	278	546	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0178	373.267	321.661	0	6430.93	3.69942	40406.7	2	0.0088623	13.2314	29.7214	0	0
2017-06-07 15:25:45	283	547	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		46.2102	559.525	24.0702	0	520.885	2.93768	3272.82	2	0.0088623	13.0896	29.4615	0	0
2017-06-07 15:25:24	277	548	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0166	377.774	0.877981	0	17.5538	15.5632	110.294	2	0.0088623	13.2669	29.7214	0	0
2017-06-07 15:25:13	274	550	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0113	416.866	115.687	0	2313.22	0.748962	14534.4	2	0.0088623	13.0719	29.9813	0	0
2017-06-07 15:25:30	279	552	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0127	371.335	2.04713	0	40.9323	2.17523	257.185	2	0.0088623	13.1782	29.7214	0	0
2017-06-07 15:25:09	273	554	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.976	504.312	138.114	0	2763.6	2.81228	17364.2	2	0.0088623	13.2137	29.7214	0	0
2017-06-07 15:25:20	276	555	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0408	291.339	199.483	0	3986.4	3.17693	25047.3	2	0.0088623	13.2669	29.8513	0	0
2017-06-07 15:45:44	297	571	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0458	307	7.57701	0	151.402	0.684823	951.285	2	0.0088623	13.32	29.5914	0	0
2017-06-07 15:45:19	290	572	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0178	388.828	8.24532	0	164.848	0.977506	1035.77	2	0.0088623	13.3023	29.9813	0	0
2017-06-07 15:45:04	286	573	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		7.70316	483.176	1.55733	0	202.168	9.68387	1270.26	2	0.0088623	13.4441	30.1112	0	0
2017-06-07 15:45:08	287	574	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.7786	522.834	22.9288	0	699.505	2.83074	4395.12	2	0.0088623	13.2846	29.9813	0	0
2017-06-07 15:45:30	293	576	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.023	380.087	340.473	0	6806.33	0.631615	42765.4	2	0.0088623	13.3023	29.7214	0	0
2017-06-07 15:45:26	292	578	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0259	347.387	0.752995	0	15.0521	13.5349	94.5751	2	0.0088623	13.32	29.9813	0	0
2017-06-07 15:45:16	289	580	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0124	420.971	114.395	0	2287.34	0.657619	14371.8	2	0.0088623	13.2669	30.1112	0	0
2017-06-07 15:45:33	294	582	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0139	378.558	2.36103	0	47.2075	7.5484	296.613	2	0.0088623	13.2403	29.8513	0	0
2017-06-07 15:45:11	288	584	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.9776	502.143	137.911	0	2759.46	1.97479	17338.2	2	0.0088623	13.2846	30.1112	0	0
2017-06-07 15:45:23	291	585	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0416	295.655	200.77	0	4012.05	2.63665	25208.5	2	0.0088623	13.0896	29.9813	0	0
2017-06-07 16:05:44	312	601	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0403	311.625	7.69424	0	153.761	3.66223	966.109	2	0.0088623	13.32	29.7214	0	0
2017-06-07 16:05:18	305	602	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.016	396.611	8.57992	0	171.543	2.29495	1077.84	2	0.0088623	13.2846	29.9813	0	0
2017-06-07 16:05:04	301	603	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		6.42736	427.047	1.59285	0	247.824	3.18975	1557.12	2	0.0088623	13.453	30.1112	0	0
2017-06-07 16:05:08	302	604	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.6401	511.235	22.806	0	698.712	6.90164	4390.14	2	0.0088623	13.2757	30.1112	0	0
2017-06-07 16:05:29	308	606	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0181	377.004	336.706	0	6731.68	3.75192	42296.4	2	0.0088623	13.3023	29.9813	0	0
2017-06-07 16:05:26	307	608	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0106	383.295	0.614432	0	12.2861	11.9688	77.1955	2	0.0088623	13.32	29.9813	0	0
2017-06-07 16:05:15	304	610	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0176	422.719	117.532	0	2349.81	0.795767	14764.3	2	0.0088623	13.0985	30.1112	0	0
2017-06-07 16:05:33	309	612	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0108	381.811	2.25674	0	45.125	6.92575	283.529	2	0.0088623	13.32	29.8513	0	0
2017-06-07 16:05:11	303	614	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.9688	509.943	152.399	0	3049.88	1.31181	19163	2	0.0088623	13.2846	30.2411	0	0
2017-06-07 16:05:22	306	615	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0378	293.857	203.036	0	4057.66	3.13828	25495	2	0.0088623	13.2757	30.1112	0	0
2017-06-07 16:25:42	327	631	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0424	304.822	8.82534	0	176.357	0.710946	1108.09	2	0.0088623	13.453	29.4615	0	0
2017-06-07 16:25:16	320	632	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0163	398.509	10.9916	0	219.76	1.75149	1380.79	2	0.0088623	13.2491	29.9813	0	0
2017-06-07 16:25:05	317	634	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.4984	523.536	24.7368	0	761.171	12.4242	4782.58	2	0.0088623	13.2846	29.8513	0	0
2017-06-07 16:25:27	323	636	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0122	391.83	354.467	0	7087.62	3.57597	44532.8	2	0.0088623	13.2491	29.7214	0	0
