Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-07 16:25:42	327	631	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0424	304.822	8.82534	0	176.357	0.710946	1108.09	2	0.0088623	13.453	29.4615	0	0	
2017-06-07 16:25:16	320	632	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0163	398.509	10.9916	0	219.76	1.75149	1380.79	2	0.0088623	13.2491	29.9813	0	0	
2017-06-07 16:25:05	317	634	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.4984	523.536	24.7368	0	761.171	12.4242	4782.58	2	0.0088623	13.2846	29.8513	0	0	
2017-06-07 16:25:27	323	636	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0122	391.83	354.467	0	7087.62	3.57597	44532.8	2	0.0088623	13.2491	29.7214	0	0	
2017-06-07 16:25:23	322	638	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0153	379.782	0.656093	0	13.1179	16.423	82.422	2	0.0088623	13.2935	29.7214	0	0	
2017-06-07 16:25:13	319	640	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0094	425.231	118.926	0	2378.08	0.33099	14941.9	2	0.0088623	13.063	29.9813	0	0	
2017-06-07 16:25:30	324	642	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0123	384.926	1.24788	0	24.9516	3.43932	156.775	2	0.0088623	13.0364	29.7214	0	0	
2017-06-07 16:25:50	329	643	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		8.61844	408.415	2.16423	0	251.116	3.08806	1577.81	2	0.0088623	13.32	29.2016	0	0	
2017-06-07 16:25:09	318	644	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.9729	511.649	156.07	0	3123.09	3.27035	19623	2	0.0088623	13.2403	29.7214	0	0	
2017-06-07 16:25:20	321	645	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0368	293.135	209.522	0	4187.36	3.48788	26310	2	0.0088623	13.2491	29.8513	0	0	
