Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-10 17:45:39	897	1771	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		47.3915	489.285	16.0234	0	338.107	1.90941	2124.39	2	0.0088623	12.8149	29.5914	0	0	
2017-06-10 17:45:15	890	1772	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0006	455.696	1.44111	0	28.8218	2.04823	181.093	2	0.0088623	12.8238	29.9813	0	0	
2017-06-10 17:45:26	893	1776	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		29.109	503.586	486.293	0	16705.9	1.56752	104966	2	0.0088623	13.0364	29.9813	0	0	
2017-06-10 17:45:43	898	1777	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		32.812	529.907	5.06125	0	154.25	0.353694	969.181	2	0.0088623	12.9124	29.5914	0	0	
2017-06-10 17:45:12	889	1780	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0045	424.572	118.977	0	2379.32	4.95765	14949.7	2	0.0088623	13.001	30.1112	0	0	
2017-06-10 17:45:29	894	1782	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		29.145	447.568	2.24092	0	76.8885	0.0666984	483.105	2	0.0088623	12.8238	29.9813	0	0	
2017-06-10 17:45:08	888	1784	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		35.194	522.328	296.386	0	8421.5	2.55277	52913.8	2	0.0088623	13.0985	30.1112	0	0	
2017-06-10 17:45:18	891	1785	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0252	344.145	251.887	0	5035.2	2.54388	31637.1	2	0.0088623	12.806	30.1112	0	0	
