Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-09 05:05:42	312	631	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		48.3378	552.753	4.16473	0	86.1589	8.1224	541.352	2	0.0088623	12.8415	29.4615	0	0	
2017-06-09 05:05:18	305	632	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		36.0716	546.157	1.57791	0	43.744	8.92523	274.852	2	0.0088623	12.8503	30.1112	0	0	
2017-06-09 05:05:03	301	633	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		9.92062	370.355	4.19169	0	422.524	4.57099	2654.79	2	0.0088623	13.3023	30.1112	0	0	
2017-06-09 05:05:07	302	634	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		18.9177	548.292	17.4382	0	921.793	0.985693	5791.8	2	0.0088623	13.0364	30.1112	0	0	
2017-06-09 05:05:28	308	636	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		25.3502	506.33	343.692	0	13557.7	0.656936	85185.8	2	0.0088623	12.939	29.9813	0	0	
2017-06-09 05:05:45	313	637	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		9.94522	488.236	5.38768	0	541.736	0.330404	3403.83	2	0.0088623	12.9124	29.5914	0	0	
2017-06-09 05:05:24	307	638	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		28.1294	546.964	2.75764	0	98.034	3.05967	615.966	2	0.0088623	12.9567	29.9813	0	0	
2017-06-09 05:05:39	311	639	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		17.8851	535.031	143.436	0	8019.87	0.0946407	50390.3	2	0.0088623	12.9212	29.7214	0	0	
2017-06-09 05:05:14	304	640	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		33.8523	533.533	138.86	0	4101.94	0.670627	25773.3	2	0.0088623	12.9921	29.9813	0	0	
2017-06-09 05:05:32	309	642	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		25.244	459.055	2.28612	0	90.5607	1.0718	569.009	2	0.0088623	12.9301	29.9813	0	0	
2017-06-09 05:05:11	303	644	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		29.5275	555.769	241.308	0	8172.31	0.722259	51348.2	2	0.0088623	12.9301	30.1112	0	0	
2017-06-09 05:05:21	306	645	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		49.9907	491.555	396.427	0	7930.02	1.96929	49825.8	2	0.0088623	12.8238	29.9813	0	0	
