Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-10 02:05:44	192	361	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		32.664	460.985	19.4811	0	596.41	2.30493	3747.36	2	0.0088623	13.0099	29.7214	0	0	
2017-06-10 02:05:03	181	363	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		9.94736	497.081	3.4707	0	348.907	3.23001	2192.25	2	0.0088623	13.3909	29.9813	0	0	
2017-06-10 02:05:07	182	364	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		23.2568	577.855	5.27259	0	226.712	1.41838	1424.47	2	0.0088623	13.0719	29.9813	0	0	
2017-06-10 02:05:37	190	365	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		18.6828	537.679	2.79939	0	149.838	10.0529	941.458	2	0.0088623	13.0187	29.7214	0	0	
2017-06-10 02:05:30	188	366	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		17.4775	513.608	479.715	0	27447.6	3.34671	172459	2	0.0088623	13.0187	29.8513	0	0	
2017-06-10 02:05:49	193	367	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		8.46395	454.827	3.3161	0	391.791	6.55167	2461.69	2	0.0088623	12.9833	29.5914	0	0	
2017-06-10 02:05:41	191	369	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		21.669	543.428	177.34	0	8184.02	3.34056	51421.7	2	0.0088623	12.9301	29.7214	0	0	
2017-06-10 02:05:14	184	370	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		49.8476	551.969	183.786	0	3686.95	0.390314	23165.8	2	0.0088623	13.0364	30.1112	0	0	
2017-06-10 02:05:55	195	371	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		0.641418	289.014	0.355378	0	554.051	4.44893	3481.2	2	0.0088623	13.0896	29.4615	0	0	
2017-06-10 02:05:34	189	372	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		9.97683	410.096	6.7024E-5	0	0.00671797	0.753416	0.0422102	2	0.0088623	13.0187	29.7214	0	0	
2017-06-10 02:05:11	183	374	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		24.8009	523.356	321.017	0	12943.7	0.61238	81327.9	2	0.0088623	13.0276	29.9813	0	0	
