Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-07 17:25:47	372	721	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.035	318.768	7.85686	0	157.027	1.82417	986.632	2	0.0088623	13.3466	29.7214	0	0	
2017-06-07 17:25:20	365	722	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0174	407.181	7.70076	0	153.962	2.48341	967.369	2	0.0088623	13.0187	30.1112	0	0	
2017-06-07 17:25:04	361	723	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		7.26342	383.453	1.88614	0	259.677	1.57473	1631.6	2	0.0088623	13.3909	30.1112	0	0	
2017-06-07 17:25:08	362	724	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		33.516	533.863	33.3617	0	995.396	14.3047	6254.26	2	0.0088623	13.1782	30.2411	0	0	
2017-06-07 17:25:32	368	726	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0136	402.334	364.403	0	7286.08	3.04443	45779.8	2	0.0088623	13.0364	29.9813	0	0	
2017-06-07 17:25:28	367	728	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.001	406.25	0.272692	0	5.45373	20.9974	34.2668	2	0.0088623	13.0364	30.1112	0	0	
2017-06-07 17:25:17	364	730	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0106	430.381	122.515	0	2449.79	1.06911	15392.5	2	0.0088623	13.2137	30.1112	0	0	
2017-06-07 17:25:59	375	731	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		8.48078	411.689	3.40782	0	401.828	9.99364	2524.76	2	0.0088623	13.2846	29.5914	0	0	
2017-06-07 17:25:36	369	732	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.006	397.818	1.34984	0	26.9936	12.5645	169.606	2	0.0088623	13.1517	29.7214	0	0	
2017-06-07 17:25:54	374	733	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		9.95807	462.981	2.0432	0	205.18	4.94231	1289.18	2	0.0088623	13.3023	29.4615	0	0	
2017-06-07 17:25:12	363	734	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		48.1362	498.612	170.022	0	3532.09	4.52102	22192.8	2	0.0088623	13.2314	30.1112	0	0	
2017-06-07 17:25:24	366	735	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0425	294.592	208.849	0	4173.43	3.13526	26222.4	2	0.0088623	13.2137	30.1112	0	0	
