Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-10 21:05:38	1047	2071	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		49.9495	499.838	16.2877	0	326.083	1.36249	2048.84	2	0.0088623	13.0364	29.8513	0	0	
2017-06-10 21:05:15	1040	2072	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0126	429.024	2.25592	0	45.107	7.30004	283.416	2	0.0088623	12.8238	30.1112	0	0	
2017-06-10 21:05:25	1043	2076	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		31.3041	496.172	460.08	0	14697.1	2.55425	92344.7	2	0.0088623	13.0276	29.8513	0	0	
2017-06-10 21:05:41	1048	2077	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		35.2831	550.653	5.18369	0	146.917	0.365638	923.108	2	0.0088623	12.9478	29.7214	0	0	
2017-06-10 21:05:12	1039	2080	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0097	405.697	109.202	0	2183.61	0.993267	13720	2	0.0088623	13.001	30.1112	0	0	
2017-06-10 21:05:29	1044	2082	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		34.4768	449.395	2.23734	0	64.8941	0.191536	407.742	2	0.0088623	12.9656	29.9813	0	0	
2017-06-10 21:05:08	1038	2084	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		35.6276	520.679	300.314	0	8429.26	2.51306	52962.6	2	0.0088623	13.0808	30.1112	0	0	
2017-06-10 21:05:19	1041	2085	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0329	335.355	229.108	0	4579.14	1.38302	28771.6	2	0.0088623	12.9833	30.1112	0	0	
