Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-07 10:25:42	57	91	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0551	275.332	4.95884	0	99.0678	0.330257	622.461	2	0.0088623	13.2669	30.7609	0	0	
2017-06-07 10:25:17	50	92	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0338	342.836	5.50984	0	110.122	0	691.919	1	0.0088623	13.0719	31.1508	0	0	
2017-06-07 10:25:06	47	94	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		31.1907	496.639	6.64012	0	212.887	35.6182	1337.61	2	0.0088623	13.2669	31.2807	0	0	
2017-06-07 10:25:35	55	95	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		49.9738	530.819	39.7205	0	794.828	4.11506	4994.05	2	0.0088623	13.2491	31.0208	0	0	
2017-06-07 10:25:28	53	96	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0293	347.315	311.792	0	6232.19	1.69196	39158	2	0.0088623	13.2669	31.0208	0	0	
2017-06-07 10:25:46	58	97	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		46.3379	501.922	18.6553	0	402.592	1.81491	2529.56	2	0.0088623	13.2137	30.631	0	0	
2017-06-07 10:25:39	56	99	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		49.9891	496.243	102.252	0	2045.49	0.691209	12852.2	2	0.0088623	13.0719	31.0208	0	0	
2017-06-07 10:25:14	49	100	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0393	350.019	100.229	0	2003.01	1.03391	12585.3	2	0.0088623	13.2137	31.2807	0	0	
2017-06-07 10:25:31	54	102	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0265	373.004	3.38252	0	67.6147	7.10806	424.836	2	0.0088623	13.0896	30.8909	0	0	
2017-06-07 10:25:10	48	104	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		50.0046	429.875	152.419	0	3048.1	2.28033	19151.8	2	0.0088623	13.0896	31.2807	0	0	
2017-06-07 10:25:21	51	105	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.047	268.647	185.745	0	3711.42	2.90398	23319.5	2	0.0088623	13.2491	31.1508	0	0	
