Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-09 11:45:41	612	1231	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		7.93802	515.977	7.16297	0	902.362	3.3056	5669.71	2	0.0088623	12.9656	29.7214	0	0	
2017-06-09 11:45:17	605	1232	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.07094	524.487	18.1258	0	1998.23	0.731488	12555.3	2	0.0088623	13.001	30.1112	0	0	
2017-06-09 11:45:04	601	1233	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		1.02823	262.35	1.75138	0	1703.29	0.264336	10702.1	2	0.0088623	13.1694	30.1112	0	0	
2017-06-09 11:45:28	608	1236	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		3.36384	486.828	344.791	0	102499	3.53344	644021	2	0.0088623	12.9833	29.9813	0	0	
2017-06-09 11:45:44	613	1237	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		0.968539	335.969	1.29544	0	1337.52	2.45541	8403.89	2	0.0088623	12.9478	29.5914	0	0	
2017-06-09 11:45:24	607	1238	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		4.02306	556.834	0.83883	0	208.506	4.98112	1310.08	2	0.0088623	12.939	29.7214	0	0	
2017-06-09 11:45:38	611	1239	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		4.55886	527.133	111.974	0	24561.9	2.83848	154327	2	0.0088623	12.9478	29.7214	0	0	
2017-06-09 11:45:14	604	1240	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		9.95039	512.661	119.991	0	12058.9	2.05471	75768.2	2	0.0088623	13.001	29.9813	0	0	
2017-06-09 11:45:31	609	1242	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		3.34619	498.253	6.65555E-5	0	0.0198899	0.550355	0.124972	2	0.0088623	12.9656	29.8513	0	0	
2017-06-09 11:45:10	603	1244	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		2.84894	411.658	138.795	0	48718.1	0.345807	306105	2	0.0088623	13.0896	29.9813	0	0	
2017-06-09 11:45:21	606	1245	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		9.82351	510.192	253.804	0	25836.4	2.833	162335	2	0.0088623	12.9921	30.1112	0	0	
