Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-07 18:45:44	432	841	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0451	311.917	10.1401	0	202.619	0.962561	1273.09	2	0.0088623	13.3023	29.7214	0	0	
2017-06-07 18:45:19	425	842	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0121	411.143	9.70781	0	194.109	0.47945	1219.62	2	0.0088623	12.9833	29.9813	0	0	
2017-06-07 18:45:04	421	843	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		3.05681	392.665	1.16548	0	381.272	7.41304	2395.6	2	0.0088623	13.4087	30.1112	0	0	
2017-06-07 18:45:08	422	844	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.7596	532.274	22.4867	0	686.415	11.753	4312.87	2	0.0088623	13.2137	30.2411	0	0	
2017-06-07 18:45:29	428	846	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0157	409.247	358.674	0	7171.23	3.47533	45058.2	2	0.0088623	13.196	29.9813	0	0	
2017-06-07 18:45:48	433	847	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		45.5731	549.332	24.0973	0	528.763	2.17387	3322.31	2	0.0088623	13.2491	29.7214	0	0	
2017-06-07 18:45:26	427	848	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0071	418.879	0.590052	0	11.7994	5.42278	74.1376	2	0.0088623	13.0276	29.9813	0	0	
2017-06-07 18:45:15	424	850	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0119	438.426	125.805	0	2515.5	0.820422	15805.4	2	0.0088623	13.2491	30.1112	0	0	
2017-06-07 18:45:54	435	851	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		9.96657	446.447	4.11532	0	412.912	3.65475	2594.4	2	0.0088623	13.4796	29.5914	0	0	
2017-06-07 18:45:33	429	852	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0166	393.532	5.74838E-5	0	0.00114929	1.75442	0.00722123	2	0.0088623	13.1694	29.7214	0	0	
2017-06-07 18:45:22	426	855	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0398	296.398	215.936	0	4315.29	1.48244	27113.8	2	0.0088623	13.2048	30.1112	0	0	
