Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-07 20:47:19	522	1021	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		0.000451015	0.000123485	0.00116207	0	2576.56	225.46	16189	2	0.0088623	13.4884	28.6818	0	0	
2017-06-07 20:45:17	515	1022	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.01	418.856	10.5549	0	211.056	1.55794	1326.1	2	0.0088623	13.3023	29.9813	0	0	
2017-06-07 20:46:33	520	1025	14	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		0.000142821	6.63129E-5	0.00212352	0	0	0	0	2	0.0088623	13.5327	29.2016	0	0	
2017-06-07 20:45:47	518	1026	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		0.000338261	-4.19624E-5	0.000382239	0	1130.01	318.98	7100.07	2	0.0088623	13.5682	29.7214	0	0	
2017-06-07 20:47:42	523	1027	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		0.000428464	-2.64255E-5	0.000723895	0	1689.51	173.859	10615.5	2	0.0088623	13.4618	28.4219	0	0	
2017-06-07 20:45:24	517	1028	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		0.000481082	-7.86889E-6	0.000443933	0	922.779	93.0609	5797.99	2	0.0088623	13.0719	29.9813	0	0	
2017-06-07 20:45:13	514	1030	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.001	451.68	124.35	0	2486.95	0.770678	15626	2	0.0088623	13.0364	30.2411	0	0	
2017-06-07 20:48:29	525	1031	14	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		0.000233024	0.000220634	0.000376152	0	0	0	0	2	0.0088623	13.4884	28.0321	0	0	
2017-06-07 20:45:10	513	1034	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		41.4748	503.12	224.063	0	5402.4	2.90909	33944.3	2	0.0088623	13.2846	30.2411	0	0	
2017-06-07 20:45:20	516	1035	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0406	300.34	205.389	0	4104.44	3.70358	25789	2	0.0088623	13.3023	30.2411	0	0	
