Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-07 14:25:44	237	451	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0366	305.776	11.0335	0	220.508	1.27069	1385.49	2	0.0088623	13.3909	29.7214	0	0	
2017-06-07 14:25:19	230	452	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0237	378.115	9.11469	0	182.208	3.1431	1144.84	2	0.0088623	13.2137	30.1112	0	0	
2017-06-07 14:25:03	226	453	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		8.03883	434.527	2.37097	0	294.94	3.3626	1853.16	2	0.0088623	13.4175	29.9813	0	0	
2017-06-07 14:25:08	227	454	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		32.4572	505.513	20.7778	0	640.16	12.5879	4022.24	2	0.0088623	13.196	29.9813	0	0	
2017-06-07 14:25:29	233	456	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0299	368.295	313.834	0	6272.92	3.2942	39413.9	2	0.0088623	13.2314	29.9813	0	0	
2017-06-07 14:25:26	232	458	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0296	341.742	1.16343	0	23.2549	17.0613	146.115	2	0.0088623	13.0719	29.9813	0	0	
2017-06-07 14:25:15	229	460	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0158	405.132	114.481	0	2288.89	0.540688	14381.5	2	0.0088623	13.1073	29.9813	0	0	
2017-06-07 14:25:33	234	462	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0256	359.485	3.71338	0	74.2297	11.1754	466.399	2	0.0088623	13.2491	29.8513	0	0	
2017-06-07 14:25:12	228	464	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		49.9902	480.848	131.02	0	2620.91	3.86723	16467.7	2	0.0088623	13.1782	30.1112	0	0	
2017-06-07 14:25:22	231	465	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0402	279.352	203.887	0	4074.46	2.73201	25600.6	2	0.0088623	13.2137	29.9813	0	0	
