Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-07 23:45:42	87	151	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.0185	371.423	8.96371	0	179.208	4.98955	1126	2	0.0088623	13.3023	29.5914	0	0	
2017-06-07 23:45:16	80	152	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0054	419.999	15.7308	0	314.581	0.929531	1976.57	2	0.0088623	12.9833	29.9813	0	0	
2017-06-07 23:45:35	85	155	1	18	0	0	21	0	0	19	0	0	20	0	0	19.5	0	0.519		40.6758	573.69	96.335	0	2368.36	1.41299	14880.9	2	0.0088623	13.001	29.7214	0	0	
2017-06-07 23:45:27	83	156	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		49.9925	476.629	422.808	0	8457.43	2.47689	53139.6	2	0.0088623	13.001	29.7214	0	0	
2017-06-07 23:45:45	88	157	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		37.6383	553.723	17.1861	0	456.612	0.130424	2868.97	2	0.0088623	12.9833	29.4615	0	0	
2017-06-07 23:45:23	82	158	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		49.9782	469.571	0.354518	0	7.09345	6.70641	44.5695	2	0.0088623	13.0187	29.7214	0	0	
2017-06-07 23:45:13	79	160	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50	458.747	113.697	0	2273.95	3.63037	14287.6	2	0.0088623	13.0276	29.9813	0	0	
2017-06-07 23:45:51	90	161	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		2.88176	508.345	1.30528	0	452.945	28.5037	2845.94	2	0.0088623	13.4618	29.4615	0	0	
2017-06-07 23:45:31	84	162	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		49.9891	444.926	5.93054E-5	0	0.00118637	1.6188	0.00745416	2	0.0088623	13.1251	29.7214	0	0	
2017-06-07 23:45:09	78	164	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		41.2486	514.984	243.705	0	5908.19	1.03896	37122.3	2	0.0088623	13.2935	29.9813	0	0	
2017-06-07 23:45:20	81	165	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0342	306.854	212.173	0	4240.55	2.80981	26644.2	2	0.0088623	13.2137	29.9813	0	0	
