Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-07 16:45:43	342	661	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.04	322.869	8.92011	0	178.26	1.21577	1120.04	2	0.0088623	13.3909	29.4615	0	0	
2017-06-07 16:45:18	335	662	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		50.0168	402.17	9.77264	0	195.387	1.04301	1227.65	2	0.0088623	13.2669	29.8513	0	0	
2017-06-07 16:45:07	332	664	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		33.3537	527.358	33.0624	0	991.265	25.0634	6228.3	2	0.0088623	13.3378	29.8513	0	0	
2017-06-07 16:45:29	338	666	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		50.0135	402.07	356.484	0	7127.75	2.60646	44785	2	0.0088623	13.2669	29.7214	0	0	
2017-06-07 16:45:25	337	668	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		50.0104	395.225	0.760754	0	15.2119	24.3728	95.5792	2	0.0088623	13.0719	29.7214	0	0	
2017-06-07 16:45:15	334	670	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		50.0031	428.235	120.148	0	2402.82	0.928711	15097.3	2	0.0088623	13.3023	29.8513	0	0	
2017-06-07 16:45:53	345	671	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		8.82763	387.909	4.0574	0	459.626	6.21888	2887.91	2	0.0088623	13.2226	29.2016	0	0	
2017-06-07 16:45:33	339	672	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		50.0109	388.787	0.879418	0	17.5845	9.72342	110.487	2	0.0088623	13.0364	29.7214	0	0	
2017-06-07 16:45:22	336	675	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0386	294.985	204.404	0	4084.92	4.01204	25666.3	2	0.0088623	13.2491	29.7214	0	0	
