Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-08 12:25:38	657	1291	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		50.011	395.315	16.4041	0	328.009	1.23534	2060.94	2	0.0088623	13.1428	29.7214	0	0	
2017-06-08 12:25:15	650	1292	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		49.9978	466.359	4.22551	0	84.5139	4.33228	531.017	2	0.0088623	13.0719	29.9813	0	0	
2017-06-08 12:25:25	653	1296	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		49.8829	511.014	439.043	0	8801.47	2.48744	55301.3	2	0.0088623	12.9301	29.7214	0	0	
2017-06-08 12:25:42	658	1297	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		33.9181	550.32	4.856	0	143.168	0.206285	899.553	2	0.0088623	12.9124	29.4615	0	0	
2017-06-08 12:25:22	652	1298	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		49.9029	511.729	2.02451	0	40.5689	0.405946	254.902	2	0.0088623	13.1251	29.7214	0	0	
2017-06-08 12:25:35	656	1299	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		39.6973	558.827	150.893	0	3801.09	0.694207	23883	2	0.0088623	13.1428	29.7214	0	0	
2017-06-08 12:25:12	649	1300	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		49.9753	526.036	132.808	0	2657.48	1.97651	16697.5	2	0.0088623	13.0719	29.9813	0	0	
2017-06-08 12:25:48	660	1301	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		14.0242	599.382	14.489	0	1033.15	25.2959	6491.44	2	0.0088623	13.1428	29.4615	0	0	
2017-06-08 12:25:28	654	1302	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		49.9931	444.634	2.20957	0	44.1975	0.214172	277.701	2	0.0088623	12.8947	29.7214	0	0	
2017-06-08 12:25:45	659	1303	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		20.3554	434.726	0.393521	0	19.3325	0.045712	121.47	2	0.0088623	12.9656	29.4615	0	0	
2017-06-08 12:25:18	651	1305	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		50.0388	332.626	223.575	0	4468.03	1.82497	28073.4	2	0.0088623	13.1073	29.9813	0	0	
