Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	Pint(V)	Pext(V)	T int(°C)	Latitude	Longitude	
2017-06-09 09:45:41	522	1051	1	20	0	0	23	0	0	21	0	0	22	0	0	21.5	0	0.519		9.97191	415.469	7.14821	0	716.835	1.87815	4504.01	2	0.0088623	12.9567	29.5914	0	0	
2017-06-09 09:45:17	515	1052	1	7	0	0	10	0	0	8	0	0	9	0	0	8.5	0	0.519		9.98059	407.958	17.0402	0	1707.33	0.984024	10727.5	2	0.0088623	12.9921	29.9813	0	0	
2017-06-09 09:45:04	511	1053	1	0	0	0	3	0	0	1	0	0	2	0	0	1.5	0	0.519		3.95638	489.295	4.05348	0	1024.54	2.72635	6437.4	2	0.0088623	13.1605	29.8513	0	0	
2017-06-09 09:45:07	512	1054	1	1	0	0	4	0	0	2	0	0	3	0	0	2.5	0	0.519		1.04429	576.813	1.52056	0	1456.06	29.1195	9148.72	2	0.0088623	13.001	29.9813	0	0	
2017-06-09 09:45:27	518	1056	1	13	0	0	16	0	0	14	0	0	15	0	0	14.5	0	0.519		6.47378	479.749	289.897	0	44780.3	1.46574	281363	2	0.0088623	12.9567	29.7214	0	0	
2017-06-09 09:45:44	523	1057	1	24	0	0	27	0	0	25	0	0	26	0	0	25.5	0	0.519		3.03105	470.007	3.46818	0	1144.22	2.25403	7189.32	2	0.0088623	12.939	29.4615	0	0	
2017-06-09 09:45:24	517	1058	1	12	0	0	15	0	0	13	0	0	14	0	0	13.5	0	0.519		5.84608	513.637	2.1694	0	371.086	11.2451	2331.6	2	0.0088623	12.9833	29.7214	0	0	
2017-06-09 09:45:38	521	1059	1	19	0	0	22	0	0	20	0	0	21	0	0	20.5	0	0.519		7.15431	524.572	96.8756	0	13540.9	0.340697	85079.8	2	0.0088623	12.9656	29.7214	0	0	
2017-06-09 09:45:14	514	1060	1	6	0	0	9	0	0	7	0	0	8	0	0	7.5	0	0.519		15.0871	532.53	125.446	0	8314.76	1.74629	52243.2	2	0.0088623	13.0099	29.8513	0	0	
2017-06-09 09:45:50	525	1061	1	26	0	0	29	0	0	27	0	0	28	0	0	27.5	0	0.519		1.15948	217.893	1.42374	0	1227.91	1.17248	7715.16	2	0.0088623	12.9567	29.5914	0	0	
2017-06-09 09:45:31	519	1062	1	14	0	0	17	0	0	15	0	0	16	0	0	15.5	0	0.519		7.44712	512.527	6.92891E-5	0	0.00930415	1.09631	0.0584597	2	0.0088623	12.9833	29.7214	0	0	
2017-06-09 09:45:47	524	1063	1	25	0	0	28	0	0	26	0	0	27	0	0	26.5	0	0.519		0.612516	195.741	0.407509	0	665.304	6.49666	4180.23	2	0.0088623	12.9478	29.5914	0	0	
2017-06-09 09:45:10	513	1064	1	2	0	0	5	0	0	3	0	0	4	0	0	3.5	0	0.519		8.47727	521.986	205.933	0	24292.4	2.25898	152634	2	0.0088623	13.0187	29.8513	0	0	
2017-06-09 09:45:20	516	1065	1	8	0	0	11	0	0	9	0	0	10	0	0	9.5	0	0.519		16.2613	495.942	339.452	0	20874.8	3.6722	131160	2	0.0088623	12.9921	29.8513	0	0	
